sense_id,pos,gloss,def,reverse,note
c129d025-a31f-417d-bd34-173a03678aa5,Noun,{'en': 'espécie de trepadeira'},,,
0564e6eb-e843-4847-8845-9a7bbca7197e,n,{'pt': 'roça'},{'pt': 'roça'},,
472c2165-859a-4acf-aca2-e864bd6380d2,v p,{'pt': 'subir.rio'},{'pt': 'ir; subir o rio'},,
56727307-2282-4207-93dc-a654ba1546e5,?,{'pt': '?'},{'pt': '?'},,
e51b5395-a1b4-44d8-84cd-019a3371d037,adv,{'pt': 'INTS'},{'pt': 'intensificador'},,
16cb708c-838d-49e0-8f4f-fa9b6c847124,n,{'pt': 'caba.sp'},{'pt': 'esp. de caba'},,
38c77ac4-32ef-4b11-bdda-6cc0046a77d3,intj?,{'en': 'tudo bem!'},,,
cd0fc3fb-83fc-4473-938c-989573ab1b1c,post?,{'en': 'sem'},,,
b63b126f-e8a1-49ca-ab78-d123b8b7df38,Noun,{'en': 'metade'},,,
576f94eb-c354-46e8-8cc8-8c8a8302af39,Verb,{'en': 'colher sorva n.i.'},,,
996a51fe-2d2b-4f82-ad73-94cc2506c26d,Question particle,"{'en': 'when', 'pt': 'quando'}","{'en': 'when', 'pt': 'quando'}",,
b23dc698-bc39-43bd-bd4b-4319d0640ead,Noun,"{'en': 'river', 'pt': 'rio'}","{'en': 'river', 'pt': 'rio'}",,
4094d4fb-6161-476e-ab87-f393940a25d0,v,{'pt': 'enterrar'},{'pt': 'enterrar'},,
2609dc14-ca0a-4829-8ddc-98006e925d6e,par?,{'pt': '?'},{'pt': '?'},,
dc924d53-b4ed-4cad-9854-aee76fc00c3e,Noun,"{'en': 'bench', 'pt': 'banco'}","{'en': 'bench; seat', 'pt': 'banco'}",,
c9005353-607b-4122-ab64-e086edf63149,Noun,{'en': 'cabeludo'},,,
7ab1f647-029f-4dd9-b0fe-ed369c38af75,Noun,"{'en': 'bow', 'pt': 'arco'}","{'en': 'bow', 'pt': 'arco'}",,
98769201-4d5a-4f68-964b-6c2b4f8087a0,Noun,{'en': 'colar'},,,
c9f767f7-b1b3-4859-b9bf-21721018cdf4,Question particle,"{'en': 'who', 'pt': 'quem'}","{'en': 'who', 'pt': 'quem'}",,
e4b26a30-d0d0-44c5-82df-23171ee326e7,Verb,{'en': 'ficar'},,,
04ec6095-316f-44b5-ab59-5f5ad24b34b3,Noun,"{'en': 'butternut.tree', 'pt': 'piquia'}","{'en': 'butternut tree', 'pt': 'piquia; piqui'}",,
28c9eda7-a205-4e1f-8803-3608776f3a4c,Noun,"{'en': 'grandson', 'pt': 'neto'}","{'en': 'grandson', 'pt': 'neto'}",,
60ce194c-de53-425d-94f3-03645fc7df79,,"{'en': 'neck', 'pt': 'pescoço'}","{'en': 'neck', 'pt': 'pescoço'}",,"(""Lit.: `osso da cabeca'"", 'semantics')"
e5e8dd1c-61f9-4c37-a984-5cd3eb190828,Noun,{'en': 'meat'},,,
0b09a44c-fd6f-44a4-9588-529a36ef66c9,Noun,"{'en': 'hat', 'pt': 'chapéu'}","{'en': 'hat', 'pt': 'chapéu'}",,
2a168e51-005e-4508-91cf-1ae4015b6b8f,,"{'en': 'NMRL5', 'pt': 'NMRL5'}","{'en': 'five', 'pt': 'cinco'}",,
a0f42428-da5b-4d80-914a-65bf9d2d14f0,Noun,{'en': 'irmã'},,,
abfc15c4-237b-492b-9f4b-9561ad21d541,adv?,{'pt': 'aí(?)'},,,
3788e05c-3f9f-4d44-bdbe-902018a84899,n,"{'en': 'aturá', 'pt': 'aturá'}","{'en': 'aturá', 'pt': 'aturá'}",,
4a32a52e-b9e4-4201-92f7-a38ecfcfe964,Noun,{'en': 'espécie de fruta'},,,
9443f9d5-d1bb-42b8-86ac-1fe40199862a,Noun,"{'en': 'game.animal', 'pt': 'caça'}","{'en': 'game animal', 'pt': 'caça; animal de caça'}",,
060c3797-4242-4c5d-93b0-5fa4fa67904f,Noun,"{'en': 'paca', 'pt': 'paca'}","{'en': 'paca (lowland)', 'pt': 'paca'}",,
ace27870-012b-4cda-8296-e3c2ff341b60,Verb,{'en': 'sleep n.i.'},,,
7bcb7095-c9cd-43ac-a3fd-151040becd4b,Noun,"{'en': 'cacao', 'pt': 'cacau'}","{'en': 'cacao', 'pt': 'cacau'}",,
21a71259-4fd3-49a8-b2eb-2a178c69ac6b,,"{'en': 'old.person', 'pt': 'pessoa.velha'}",,,
8584726a-d026-40f0-b75b-9cd753040ab7,Noun,"{'en': 'cicada.sp', 'pt': 'cigarra.sp'}","{'en': 'cicada species', 'pt': 'tipo de cigarra'}",,
3d7a245a-3c01-482f-a9ae-7315b08028dd,n p,{'pt': 'dias'},{'pt': 'dias'},,
e3697b1e-4f93-4ceb-ad0c-61c4a1dfff2d,v,{'pt': 'estar'},{'pt': 'pendurado; estar'},,
c37acd60-014e-4799-b6a8-82516412bb7c,Noun,{'en': 'camarão'},,,
07fb59c9-0be7-494f-aad7-75903f506c21,?,"{'en': 'yummy', 'pt': 'gostoso'}",,,
33719b6a-86d7-408c-b28a-13af6994d7f1,n,{'pt': 'traíra'},{'pt': 'esp. de peixe (traíra)'},,
81d6c196-eabe-45cf-9c25-3f10765bbb5b,,"{'en': 'new', 'pt': 'novo'}","{'en': 'new', 'pt': 'novo'}",,
f29f17fb-2c81-400d-8bb4-f183d2ff5369,n,"{'en': 'dog', 'pt': 'cachorro'}","{'en': 'dog', 'pt': 'cachorro'}",,
72dfd244-8c02-4283-8a2b-8bffb49a0394,v,{'pt': 'rabo.enrolado'},{'pt': 'rabo enrolado'},,
acd0a02b-de35-4f49-bbd4-4a45184b76c5,n,{'pt': 'lar'},{'pt': 'lar; aldeia'},,
a8001b80-aea8-4a40-af26-d4a9e704890f,v,{'pt': 'esperar'},{'pt': 'esperar'},,
d59ed63e-455d-4631-afc4-79845c4db181,Verb,"{'en': 'cry', 'pt': 'chorar'}","{'en': 'cry', 'pt': 'chorar'}",,
c94cfd36-762f-4e6c-bedd-38136ea02f38,Noun,"{'en': 'nadëb.indian', 'pt': 'índio.nadëb'}","{'en': 'self-denomination of ethnic/linguistic group', 'pt': 'auto-denominação do grupo'}",,
89205f79-7120-40fc-8923-1214ed383cd4,Noun,{'en': 'lata'},,,
fd97e6ad-10cc-4398-b747-938462021688,adv op,{'pt': 'outro'},{'pt': 'um; outro'},,
75f04d15-d086-4211-9772-1a28fe91ff37,v,{'pt': 'tirar.comida'},{'pt': 'tirar comida; não liquida da anela (com cuia; concha; olher; etc.)'},,
d23385de-69ff-4c10-8d02-426abf0f1d4c,Noun,{'en': 'grandfather'},,,
2afc47f2-57a2-452f-97a7-ea21364d0f2c,?,{'pt': '?'},{'pt': '?'},,
28cf09b1-08ef-437e-a7bb-31e8fc298ddf,Noun,"{'en': 'son.in.law', 'pt': 'genro'}","{'en': 'son-in-law', 'pt': 'genro'}",,
bee88a12-9488-4b64-bbc5-5e6b5a8567c5,n,{'pt': 'abacaxi'},{'pt': 'abacaxi'},,
d108abdf-f26e-436f-bf25-080eac6d4842,?,{'en': 'queimado'},,,
51108a9e-cc11-4cfa-a735-744da668a4aa,v p,{'pt': 'cair'},{'pt': 'cair'},,
7eba24e2-94bc-4963-b826-bd027b2e7085,v,{'pt': 'gostar.de'},{'pt': 'gostar de comida'},,
2434d692-3364-4b1a-a592-886cbdca0ffb,Noun,"{'en': 'bitter.manioc', 'pt': 'mandioca'}","{'en': 'manioc (bitter)', 'pt': 'mandioca'}",,
e288c784-25c6-4c91-990a-7e62b6229a0f,n,{'pt': 'colega'},{'pt': 'colega'},,
5ccc7fd8-e6aa-432b-b538-67270ef1447d,Noun,"{'en': 'shaman', 'pt': 'xaman'}","{'en': 'shaman', 'pt': 'xaman; pajé; feiticeiro'}",,
f9e315ae-5729-4044-afd9-f6017857d66c,Noun,"{'en': 'pineapple', 'pt': 'abacaxi'}","{'en': 'pineapple', 'pt': 'abacaxi'}",,
f86c939e-6f98-4cb1-8f10-7a106cd916da,n,"{'en': 'children', 'pt': 'criança;pl'}","{'en': 'children', 'pt': 'criança;pl'}",,
c903b261-0a4a-40a4-8770-04ed1ff16efa,?,{'pt': '?'},{'pt': '?'},,
e67bf0c3-c8fb-49e2-970d-3dfe971dc4fe,Pronoun,{'en': 'pronome indeterminado'},,,
9c14ccac-e14c-4308-8362-3cc93bac34bc,Noun,{'en': 'perema'},,,
0ecba83b-2c7c-4379-8471-565bceda5869,Noun,"{'en': 'pimple', 'pt': 'espinha'}","{'en': 'pimple', 'pt': 'espinha'}",,"('(ji) tahóh', 'grammar')"
f69a73c7-5733-40ea-9196-3004f374dfc5,Noun,"{'en': 'toad', 'pt': 'sapo'}","{'en': 'toad', 'pt': 'sapo'}",,
67b3cc34-0db1-4cb8-bd91-4336b8616c96,n,{'pt': 'rato.do.mato'},{'pt': 'rato do mato'},,
efcdf5dd-3acd-4522-9ee8-d3bfe838653e,post,{'en': 'DAT'},,,
66506917-c97c-4e7b-8070-11ff24f9304a,v,{'pt': 'bater'},{'pt': 'bater com instrumento'},,
16134e8b-c30e-4f5d-9ae5-02f30c6f29a6,v,{'pt': 'estar.caindo'},{'pt': 'estar caindo (só árvore e galho)'},,
f5a8c947-10cb-4a1e-822f-6960f1529e62,adv?,{'en': 'acima'},,,
32a368a7-d87b-441c-bc01-f27a308a8b1a,v,{'pt': 'enrolado'},{'pt': 'enrolado'},,
a3438d04-891a-4e4d-97bb-dd6081e693fe,n,{'pt': 'curauá'},{'pt': 'esp. de planta (curauá)'},,
03a706b5-ef04-420c-8fb2-379d85310c4d,Verb,"{'en': 'itch', 'pt': 'coçar'}","{'en': 'itch', 'pt': 'coçar'}",,
f7801daa-0d39-48f9-9f63-f852c4125e16,v,{'pt': 'abrir'},{'pt': 'abrir (rede; roupa; canoa)'},,
3ce25195-3b1c-4c1b-8ffa-e4c799fb6d19,Noun,"{'en': 'palm weevil', 'pt': 'espirito'}","{'en': 'evil spirit; ghost', 'pt': 'espirito'}",,
1b5d7c5a-a3da-44fb-a0ba-579d735ebc99,Verb,{'en': 'cortar (n.i. hɔ̃g)'},,,
e6ed8205-a75b-492e-b735-026e48c1919b,Noun,{'en': 'measles'},,,
d7ce1338-8451-43c5-b430-3a0f60d558f5,Noun,{'en': 'quiexada'},,,
bab5f98d-d3ed-46f8-95f5-1512fd18bd7e,Noun,"{'en': 'tapir', 'pt': 'anta'}",{'en': 'tapir (South American Tapir)'},,
a5e2b283-ba66-4a9a-b6d5-0d00c197061a,n,{'pt': 'macaco.prego'},{'pt': 'esp. de macaco (macacao rego)'},,
c151d1cc-266b-4c08-9a1e-86bf232ecbe0,n p,{'pt': 'outros'},{'pt': 'outros; uns'},,
2db63249-93ac-4a92-812e-587a136b2ed8,Noun,{'en': 'maduro'},,,
80811e83-be04-40fd-95f2-a220bf016501,Noun,"{'en': 'daughter.in.law', 'pt': 'nora'}","{'en': 'daughter-in-law', 'pt': 'nora'}",,
765ef189-3688-4d30-b84d-d69ba2715694,Noun,"{'en': 'fog', 'pt': 'neblina'}","{'en': 'fog', 'pt': 'neblina'}",,
51bc5acc-97f9-433f-b777-5a771ad5549d,v,{'pt': 'fazer.fogo.embaixo'},{'pt': 'fazer fogo em baixo'},,
3f036fac-b519-4356-8dd9-1eea00075b41,v,{'pt': 'apertar'},{'pt': 'apertar'},,
cb9fef40-4b1b-4ca3-b48f-062d545d3841,v,{'pt': 'seco'},{'pt': 'seco; bem torrado'},,
5db5f38b-08f4-4885-acdf-68dfb87f8352,v,{'pt': 'querer'},{'pt': 'querer'},,
7679dbd2-66c4-4181-8750-4e10291c88ea,Verb,{'en': 'capinar'},,,
69e7fa0a-9e80-485b-b1e1-85464f8b716e,v,"{'en': 'eat', 'pt': 'comer'}","{'en': 'eat (everything but meat and fish)', 'pt': 'comer (para coisas menos carne ou peixe)'}",,
4f1ffcc8-89dd-465c-afaa-dd5aaf49639d,n,{'pt': 'parte.baixa'},{'pt': 'parte por baixo'},,
fce96a6e-3ec1-4f43-a264-fb5ba3ab39ad,Noun,{'en': 'cabeçudo'},,,
63d0735e-8f3d-4941-b819-5d7154d47dd5,con,{'en': 'also'},,,
cd6b8162-97b0-43ac-b876-69675eeaa301,Noun,"{'en': 'amazon.dolphin', 'pt': 'boto'}","{'en': 'amazon.dolphin', 'pt': 'boto'}",,
04136b99-da36-48b3-afdb-7c8a47d55bf9,Noun,"{'en': 'arrow', 'pt': 'flecha'}","{'en': 'arrow', 'pt': 'flecha'}",,
febdc428-5f2f-41af-93e6-d42ce69de39d,Noun,"{'en': 'tail', 'pt': 'rabo'}","{'en': 'tail', 'pt': 'rabo'}",,
b1175a2d-aa4a-4330-b39f-fa0a408497a5,v,{'pt': 'inclinado'},{'pt': 'inclinado (árvore ou pessoa)'},,
61bb1e24-6231-443a-ba04-ad4062d25ca9,v,{'pt': 'fazer.ligeiro'},{'pt': 'fazer ligeiro'},,
5b16c8f0-22e1-4e05-9006-d239ef9293bb,Verb,{'en': 'arrancar (n.i. kog)'},,,
c977f046-fd9c-4717-be19-cc14c37d258c,Noun,{'en': 'stalk'},,,
98de5dc6-189c-40fd-bf5d-588fc070fa6b,n,"{'en': 'mother', 'pt': 'mãe'}","{'en': 'mother', 'pt': 'mãe'}",,
60386658-4087-43a6-993c-100c8138b09a,v,"{'en': 'smell', 'pt': 'cheirar'}","{'en': 'smell', 'pt': 'cheirar'}",,
86d16bb4-a2a6-4698-85d5-5452423b4cfc,,"{'en': 'hot.pepper', 'pt': 'pimenta'}","{'en': 'hot pepper', 'pt': 'pimenta'}","[('pimenta', 'pt'), ('hot pepperzz', 'en')]",
4973e187-e38a-4d79-b74e-f248f36194ed,n,{'pt': 'cutia.preta'},{'pt': 'cutia.preta'},,
b4be0a8d-cf7e-494d-8e8e-8d6bb5d7e987,v,{'pt': 'espalhar'},{'pt': 'espalhar'},,
51df100f-fdcb-460f-8f6d-932797cc5b68,v,{'pt': 'chegar'},{'pt': 'chegar; terminar'},,
1f02cdd2-03d5-462e-b34f-8dc77c83fedd,Noun,{'en': 'caranguejo'},,,
53cc9f67-9981-46dd-8f52-4fc06b3699df,Noun,{'en': 'espécie de árvore da caatinga'},,,
9b1c0686-0243-47e2-a490-9ac118639250,Verb,"{'en': 'stand', 'pt': 'ficar.em.pé'}",,,
c53f2fbb-8c11-46bf-980a-49a8c5d51bd7,v,{'pt': 'costurar'},{'pt': 'costurar'},,
3966a69b-7909-473a-8ee1-680e9c21c87b,Noun,"{'en': 'squash', 'pt': 'abobora'}","{'en': 'squash', 'pt': 'abobora'}","[('squash', 'en'), ('abobora', 'pt')]",
b9018293-75b3-4b88-bf0d-a671def864b8,Noun,{'en': 'pupunha'},,,
2fa64abe-8789-4608-b11c-6673593a90a2,n,"{'en': 'pirarucu.fish', 'pt': 'pirarucu'}","{'en': 'pirarucu fish', 'pt': 'pirarucu'}",,
23972b04-5d78-4541-b210-71277fe3b508,v,{'pt': '?'},{'pt': '?'},,
67ee527b-5ab8-479f-acf1-a3e34c1f502f,v?,{'pt': 'chegar?'},{'pt': 'chegar?'},,
bfedbe03-504f-4610-ba22-eabf4554d8bb,v,"{'en': 'black', 'pt': 'preto'}","{'en': 'black', 'pt': 'preto'}",,
20fae268-d8da-47e2-9773-c4622dc28b8c,v,"{'en': 'dirty', 'pt': 'sujo'}","{'en': 'dirty', 'pt': 'sujo'}",,"('Fieldnotes Epps/Obert 2018', 'bibliography')"
82af27d8-5082-4a74-af50-27f58e9f36af,Noun,"{'en': 'mouth', 'pt': 'boca'}","{'en': 'mouth', 'pt': 'boca'}",,
77c89938-b4b1-463d-9659-504f4c8f9ebe,n,{'pt': 'acompanhamento ?)'},{'pt': 'comida que acompanha o peixe u a carne'},,
194b2515-9d18-4079-a9d9-9d90c46fc9f5,v,{'pt': 'chamar'},{'pt': 'chamar'},,
a246f705-b072-40bb-af1e-a1986882a05f,Noun,"{'en': 'mountain', 'pt': 'serra'}","{'en': 'mountain', 'pt': 'serra'}",,
91dcc3b9-cc81-41c9-b099-8363fbeba894,,"{'en': 'close', 'pt': 'perto'}","{'en': 'close', 'pt': 'perto'}",,"('Fieldnotes Epps/Obert; 2018', 'bibliography')"
b4de4d74-e91d-4833-b897-de1c99703bd9,,"{'en': 'almost', 'pt': 'quase'}","{'en': 'almost', 'pt': 'quase'}",,
37d35f87-6a25-4537-9dd5-ce21c1e67f8b,n op,{'pt': 'netos'},{'pt': 'netos'},,
81e020cf-ef14-4ff3-a5a9-b97ba22c0054,Noun,"{'en': 'white.cará', 'pt': 'cará.branco'}","{'en': 'white carrá', 'pt': 'cará branco'}","[('white cará', 'en'), ('cará branco', 'pt')]",
b2c34180-2aa9-428a-a1c7-5dab00da3065,,,,,
af9b2d2b-6e9b-4497-8369-278ff0a21710,Noun,{'en': 'father'},,,
6374a303-c5e6-4b2b-9b57-c08c18b51916,?,{'pt': '?'},{'pt': '?'},,
1dd45883-bae0-4b41-aa55-2236df1eb368,Noun,"{'en': 'trail', 'pt': 'caminho'}","{'en': 'trail', 'pt': 'caminho'}",,
a18c21c3-5a35-44e6-be57-6356f3c9ae9a,Verb,{'en': 'beliscar (ʃiʔ inf; ʃḭːʔ n.i.)'},,,
dc915c46-525e-4f3b-a0a8-7c7dc577f5ab,Noun,{'en': 'anta'},,,
df820bc8-d08d-4b87-90f0-ba34e429c0cf,Noun,"{'en': 'squirrel', 'pt': 'serelepe'}","{'en': 'squirrel', 'pt': 'serelepe; quatipuru; esquilo'}",,
d2d57c03-b3ae-4b0d-b4d8-4918e375c511,n,{'pt': 'esposo/a'},{'pt': 'esposo; esposa'},,
8a636d4b-32b0-4a71-88fd-0a7404cabc7f,Noun,"{'en': 'tick', 'pt': 'carrapato'}","{'en': 'medium-sized tick', 'pt': 'carrapato meio'}",,
61736ba2-674e-430f-9473-12112d1eda3f,Noun,{'en': 'fruta (sp)'},,,
24bcbe78-ccca-4006-98be-eada51fff66e,v,{'pt': 'costurar'},{'pt': 'costurar'},,
df24d0f7-f5e8-4df7-96f6-b5854cc5c4c1,Noun,{'en': 'tipiti'},,,
16d89732-ae85-46d9-b82d-a50ad6dd899d,Noun,{'en': 'espécie de árvore'},,,
5c784c5b-38e2-421f-add2-dffe0f786aec,Noun,"{'en': 'hair', 'pt': 'cabelo'}","{'en': 'hair', 'pt': 'cabelo'}",,
2c112a51-912d-4c95-9374-f0fad9a4e65a,Noun,{'en': 'liso'},,,
1c81b13b-ad17-4d36-8f42-8fcf339c823e,Noun,"{'en': 'yurupari', 'pt': 'yurupari'}","{'en': 'yurupari; jurupari (or any flutes forbidden to women)', 'pt': 'yurupari; jurupari (ou qualquer flauta que se proibe às mulheres)'}",,
8b6ed0ed-2626-4761-81f9-72818d259523,Noun,{'en': 'mulher'},,,
c5eddb7f-85c5-4b2b-ba6d-8bcee5483b5e,Noun,"{'en': 'feather', 'pt': 'pena de passaro'}",,,
89b3b010-5833-4aa0-86cb-ff2294313459,v,{'pt': 'lenha.queima.bem'},{'pt': 'lenha que queima bem'},,
00b261d7-dcc3-4ead-a393-e6216cc86b5a,Verb,"{'en': 'turn.around', 'pt': 'virar'}","{'en': 'turn around', 'pt': 'virar'}",,
0232ee51-f686-4845-b786-4fd08f2d420e,n?,{'pt': 'gavião.sp'},{'pt': 'esp de gavião?'},,
9a9d2855-bda6-44b1-8127-cce238543d8b,Noun,"{'en': 'dust', 'pt': 'poeira'}","{'en': 'dust', 'pt': 'poeira'}",,
f787c59a-1b3e-4042-b602-fcbbe93eb8aa,Noun,"{'en': 'fishing.line', 'pt': 'linha.de.pesca'}","{'en': 'fishing line', 'pt': 'linha de pesca'}",,
004bf7ff-86e6-4e43-b24e-166a28b9023a,v,{'pt': 'cheio.de.brocas'},{'pt': 'cheio de brocas'},,
96c8c9f1-de52-4a11-8ea7-db8475467392,Noun,"{'en': 'mingau', 'pt': 'mingau'}","{'en': 'tapioca drink; mingau', 'pt': 'mingau'}",,
91fcc429-a0e7-4123-9aa4-b323e0660310,Noun,{'en': 'esposa dele'},,,
8ec1dc6a-55f8-4841-83c9-2a234566d43a,par,{'pt': 'assim.mesmo'},{'pt': 'assim mesmo; enfático'},,
368c6261-51f4-4250-8989-35349bda0711,v,{'pt': 'fazer.fogo'},{'pt': 'fazer fogo usando uma brasa'},,
a65dc2f6-4c79-409b-a3c8-c4bd2307b7e9,n,"{'en': 'avocado', 'pt': 'abacate'}","{'en': 'avocado', 'pt': 'abacate'}","[('abacate', 'pt'), ('avocado', 'en')]",
99179963-d189-4ee0-bd91-c2a93cdd6853,Noun,{'en': 'espécie de árvore'},,,
e8fdaa09-effb-413a-b981-cc07f2c1760a,v,"{'en': 'be.in.hammock', 'pt': 'estar.na.rede'}",,,
e51661bd-1335-4d9e-b430-fce904f9fc90,Noun,{'en': 'fundo'},,,
0b9287cf-a869-45e9-962a-288d71b29ff5,interj?,{'pt': '?'},{'pt': '?'},,
10c3e729-69b1-41ac-b7bb-5c81a0eee289,n,{'pt': 'páss.sp'},,,
9aaf8199-593b-401d-ab1b-556e111ad6d1,Verb,{'en': 'estar sentado'},,,
baa9fb77-a93c-4e8d-9af2-10f58eff43fc,onom?,{'pt': '?'},{'pt': '?'},,
a8c772a3-6cf4-4d3c-af42-0be0bed45c5f,Noun,"{'en': 'mud', 'pt': 'lama'}","{'en': 'mud', 'pt': 'lama'}",,
5ab05320-805f-46fd-9d4a-a663932bd7da,Verb,{'en': 'florescer'},,,
70171a6d-76cb-4765-aa3e-55a46c7d07c7,adv,{'pt': 'na.frente'},{'pt': 'na frente'},,
a42313c2-bde0-4404-9e5a-2b132e0b8fb4,v,{'pt': 'socar'},{'pt': 'socar'},,
e236ec8b-9350-4124-b3af-c55a895b529a,?,{'pt': '?'},{'pt': '?'},,
a3f474ed-1984-4273-8fb6-9d990568bbc3,n,"{'en': 'house', 'pt': 'casa'}","{'en': 'house', 'pt': 'casa'}",,
6129a80c-815d-463c-8ae0-f6f6795b9642,Noun,{'en': 'espécie de sapo'},,,
86d77eb4-debf-4e16-8a1c-7b0fb869dc12,Noun,"{'en': 'collared.peccary', 'pt': 'caititu'}","{'en': 'collared peccary', 'pt': 'caititu'}",,
617557b8-29c1-4488-98bf-1dddca00a2d6,Noun,"{'en': 'pot', 'pt': 'panela'}","{'en': 'pot', 'pt': 'panela; vasilha'}",,
f1837912-357f-46ea-b0f5-83c00e1c9023,Verb,{'en': 'fall.multiple (pl?)'},,,
31af3140-0dd6-4e76-b1d8-cf9a320aab07,n,{'pt': 'nenê'},{'pt': 'filho/a pequeno/a'},,
7f757cca-4216-4be2-8df1-00f0104a40c8,n,{'pt': 'cobra.sp'},{'pt': 'esp. de cobra'},,
7918e573-906f-40bf-a99b-89ce51390ee1,Noun,"{'en': 'acouchi.tree', 'pt': 'breu'}","{'en': '.acouchi tree', 'pt': 'breu'}","[('breu', 'pt'), ('acouchi tree', 'en')]",
effb7c71-559d-46ab-8522-7f609a9c5f3c,v?,{'pt': '?'},{'pt': '?'},,
74b8b567-2fbc-49cb-a9c5-c6fceb662737,v,{'pt': 'sofrer.miséria'},{'pt': 'sofrer miséria; sofrer pobreza'},,
9eb27a7f-abaf-49a4-9779-e2d05d98a8f9,n,{'pt': 'maracanã'},{'pt': 'esp. de arara verde (maracanã)'},,
b36a187e-5829-4fd1-9714-474ec69e016f,Pronoun,{'en': 'the.one'},,,
3b3a388c-65d7-41e6-9270-16d136336f1e,n,{'pt': 'arco-íris'},{'pt': 'arco-íris'},,
3d035500-87f7-4b30-b7eb-17c74c6e0f6b,Verb,{'en': 'partir (hab ʃḭːm)'},,,
c238bad4-14b9-4793-bde2-19e5914d8a2b,Noun,{'en': 'morro'},,,
5394f9cf-abdc-4e3e-a300-29ef95af4cd3,v,{'pt': 'ser.igual'},{'pt': 'ser igual; ser como'},,
71a5b21a-e60f-4da7-8ef6-034055f3a638,Noun,"{'en': 'paddle', 'pt': 'remo'}","{'en': 'paddle; oar', 'pt': 'remo'}",,
95ef8b75-bfb5-4e1b-ab43-66fcb3443d61,Noun,{'en': 'palma do pé'},,,
f7fead57-ab7d-4fcb-ba31-337f08bcedd9,Verb,{'en': 'be.in.movement'},,,
4f7f47b8-b326-4da4-92a7-42a2292270f8,pro,{'pt': '3P'},{'pt': '(d)eles'},,
b63b5337-2f97-4c38-a4cc-335c7d99ee77,v,{'pt': 'molhar'},{'pt': 'molhar; imergir no líquido'},,
282db821-28d3-43a6-bfd5-5f739c562939,v?,{'pt': '?'},{'pt': '?'},,
9a0089f2-46a4-4da0-ad43-f294241a2246,Verb,"{'en': 'fish.w.poison', 'pt': 'tinguijar'}","{'en': 'fish (with fish-poison)', 'pt': 'pescar com timbó; tinguijar'}",,
2cdf9ac6-8951-440c-97c6-815df5effb42,Verb,"{'en': 'be.sad', 'pt': 'ficar.triste'}","{'en': 'be.sad', 'pt': 'ficar;triste'}",,
d02f6e29-6e20-4050-9033-3f7887e15ce2,Noun,{'en': 'rabo'},,,
1d403bbc-6626-434c-977a-29615f25b110,v,{'pt': 'descer'},{'pt': 'baizar; descer'},,
573b632d-62f5-4dce-9acf-898e32afec13,Noun,"{'en': 'bitterwood', 'pt': 'envira'}","{'en': 'bitterwood', 'pt': 'envira'}","[('bitterwood', 'en'), ('envira', 'pt')]",
10b49408-4019-4234-9e8f-8bd08188c95d,Noun,"{'en': 'granddaughter', 'pt': 'neta'}","{'en': 'granddaughter', 'pt': 'neta'}",,
35b04566-b52d-40e9-955f-18515affcfc2,par,{'pt': 'si'},{'pt': 'si'},,
9d03c8d2-918e-429c-9f37-ce8d5b64df51,interj?,{'pt': '?'},{'pt': '?'},,
3d019497-809d-447b-8550-2aff441a5af9,Question particle,"{'en': 'where', 'pt': 'onde'}","{'en': 'where', 'pt': 'onde'}",,
c332dfe8-c85d-496a-856c-e14ed05ee193,suf,{'pt': 'INTS'},{'pt': 'intensificador; exaltamente'},,
d4e0ac2f-b4c3-4b3e-a771-376b391e869e,Noun,{'en': 'mato caído'},,,
97310a99-7696-4de1-a7f8-e9f056f93b84,Noun,"{'en': 'hook', 'pt': 'anzol'}","{'en': 'hook', 'pt': 'anzol'}",,
77696b8f-d6a1-489b-ae42-b131a18a44b6,Noun,"{'en': 'claw', 'pt': 'garra'}","{'en': 'clawz', 'pt': 'garra'}",,
2c08905d-ed34-4bce-a5d7-9819044844bd,v,"{'en': 'walk', 'pt': 'andar'}","{'en': 'walk', 'pt': 'andar'}",,
36e6ef46-3bde-4e2b-b316-156547409325,v,"{'en': 'live', 'pt': 'viver'}","{'en': 'live (metaphorical)', 'pt': 'viver (metaforico)'}",,
9e0e8baa-b9ce-4a9d-8ec3-bc72df38d238,Verb,{'en': 'be.sweet'},,,
51b22271-5de7-46ee-8e60-315236f46b28,v,{'pt': 'tecer'},{'pt': 'tecer'},,
1967519c-1401-4d14-95ff-2fec582f47d3,Noun,"{'en': 'coatamundi', 'pt': 'quati'}","{'en': 'cotamundi; coatimundi', 'pt': 'quati'}",,
466da06d-5775-4881-b966-e11273a46f0e,Noun,{'en': 'espécie de formiga'},,,
cd2f91cd-cfee-4d62-899c-5b7f35a7c2fb,v,{'pt': 'listrado.com.anéis'},{'pt': 'ser listrado perpendicularmente em forma de anel)'},,
a43f239c-e7dd-4388-bfe2-b10029dae56e,n,{'pt': 'caba'},{'pt': 'caba'},,
3cfd6cff-7ce9-408e-b125-1b8d1d34329c,Noun,"{'en': 'father.in.law', 'pt': 'sogro'}","{'en': 'father-in-law', 'pt': 'sogro'}",,
81276a1e-afb6-45ec-a799-463577b96f9b,v,{'pt': 'ziguezague'},{'pt': 'ziguezague'},,
6da2ae83-6c6f-4e5e-bfc2-f6fac626cd69,Noun,"{'en': 'buriti.palm', 'pt': 'buriti'}","{'en': 'buriti palm', 'pt': 'buriti'}",,
