entry_id,bibliography,date,date_modified,headword,morph_type,note,other_sources,pronunciation,sense,these_vars,variant_of
gḛ̃:_bb15228e-b935-4dde-918afc235e9393ce,SIL Dict 2011,2018-03-08T07:17:53Z,,gḛ̃:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gʹẽẽ'},gḛ̃:,['18607acf-e7ee-44d5-81cf-6dcfbc8298b0'],"{'gʹẽẽ2_bb15228e-b935-4dde-918a-fc235e9393cd': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ahɨ̰̃:t_bc76a4f6-6266-4537-88b92837a102a9e2,SIL Dict 2011,2018-03-08T07:17:53Z,,ahɨ̰̃:t,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ahʹỹỹt'},ahɨ̰̃:t,['f05b96d8-0301-4197-a9db-640ec80f477a'],"{'ahʹỹỹt_bc76a4f6-6266-4537-88b9-2837a102a9e1': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
atɔn_bc968ce0-9509-4ec9-b8d1a524b3bef357,SIL Dict 2011,2018-03-08T07:17:53Z,,atɔn,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Weir': 'tón', 'Sil Dict 2011': 'atón'}",atɔn,['a7ee66be-0850-4c03-875b-74123fd737e3'],"{'tón_a00d1bb1-25e3-4c3d-953c-57dd3b546cd4': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'atón_bc968ce0-9509-4ec9-b8d1-a524b3bef356': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
kamag_bc987b37-12a6-49c4-a1b8209cf0f6a9f7,Martins,2018-06-20T05:09:53Z,,kamag,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'kamag'},kamag,['5c356c25-ce12-4ca2-ac95-f94fb53e4500'],"{'kamag_bc987b37-12a6-49c4-a1b8-209cf0f6a9f6': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
abi:_bd3c588b-d116-42fc-b2381c92088338e3,SIL Dict 2011,2018-03-08T07:17:52Z,,abi:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'abii'},abi:,['a5fa8680-0856-417b-b767-0627f3da7a37'],"{'abii_bd3c588b-d116-42fc-b238-1c92088338e2': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ʃõc_bda18a4b-25b2-46d9-a02e8c971679f675,SIL Dict 2011,2018-03-08T07:17:53Z,,ʃõc,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Martins': 'ʃɔ̃ɟ', 'Sil Dict 2011': 'sõts'}",ʃõc,['75c5f829-6e42-43df-8ede-9a45fd543f60'],"{'ʃɔ̃ɟ_3cbecb22-d966-45e2-a70d-7aeed4c1b9b8': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'sõts_bda18a4b-25b2-46d9-a02e-8c971679f674': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mata:p_bdf299b5-88bf-4c21-b8e8ab6aa7c846e4,Martins,2018-06-20T05:09:53Z,,mata:p,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'mataːp'},mata:p,['af47ead9-1537-49b3-a0b4-d279ae0651dc'],"{'mataːp_bdf299b5-88bf-4c21-b8e8-ab6aa7c846e3': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
ʃɛ̃ɲ_be21c4df-a499-4845-8c0511cf77d20d3f,Martins,2018-06-20T05:09:53Z,,ʃɛ̃ɲ,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ʃɛ̃ɲ'},ʃɛ̃ɲ,['bccd27c3-373e-4a1c-839a-6006dd6afa0b'],"{'ʃɛ̃ɲ_be21c4df-a499-4845-8c05-11cf77d20d3e': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
gawẽn_becd4522-bfee-498e-b03469e35d3915da,SIL Dict 2011,2018-03-08T07:17:53Z,,gawẽn,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gawẽn'},gawẽn,['85489b82-dc9d-4e03-ad2d-a136f079d042'],"{'gawẽn_becd4522-bfee-498e-b034-69e35d3915d9': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ʃĩ:n_bef46c0d-3efb-4cc7-b2c41a829fc17d97,SIL Dict 2011,2018-03-08T07:17:53Z,,ʃĩ:n,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Barbosa': 'ʃĩːn', 'Sil Dict 2011': 'sĩĩn'}",ʃĩ:n,['7693b61a-ed61-4709-9cf5-037de32b820f'],"{'ʃĩːn_0a072400-6d07-4363-bfb7-e37fe79048b5': {'type': '_component-lexeme', 'variant-type': 'Barbosa', 'summary': 'cobra coral'}, 'sĩĩn_bef46c0d-3efb-4cc7-b2c4-1a829fc17d96': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ha:k_c0fa3ce4-38f4-40ac-bb8c1f8ae64f94a0,Barbosa,2018-06-20T05:09:54Z,,ha:k,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'haːk'},ha:k,['9e5c6254-d1c4-4be6-9063-f8fb832a183f'],"{'haːk_c0fa3ce4-38f4-40ac-bb8c-1f8ae64f949f': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
bahɨ̃ɲ_c1c40f94-2c13-43af-bf915659b2fe5eb0,Weir 1986,2018-06-20T05:09:54Z,,bahɨ̃ɲ,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'bahɨ̃nh'},bahɨ̃ɲ,['1d1f941d-cb57-4ab4-95b0-083136306f6c'],"{'bahɨ̃nh_c1c40f94-2c13-43af-bf91-5659b2fe5eaf': {'type': '_component-lexeme', 'variant-type': 'Weir 1986'}}",{}
abaŋ_c231c7a7-80a3-4ddf-91a7d9852624e44e,SIL Dict 2011,2018-03-08T07:17:53Z,,abaŋ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'abang'},abaŋ,['fd034ead-ae35-414c-aad2-4b9e0f677a10'],"{'abang_c231c7a7-80a3-4ddf-91a7-d9852624e44d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
boj_c23a0ba2-7d0a-4ada-838e7864cf0a7b9d,Barbosa,2018-06-20T05:09:54Z,,boj,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'boj'},boj,['5cd3bb62-df4f-45b7-9144-810db28487ab'],"{'boj_c23a0ba2-7d0a-4ada-838e-7864cf0a7b9c': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
mʌʃ_c3900618-266d-43a6-960fe941a433d707,SIL Dict 2011,2018-03-08T07:17:53Z,,mʌʃ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'mäs'},mʌʃ,['b661ed42-f117-47e9-948a-fd6bdcd840f9'],"{'mäs_c3900618-266d-43a6-960f-e941a433d706': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
kapɨ̃:j_c53cf0e0-0078-4164-94672f4e98268e6e,Epps/Obert Fieldnotes 2019,2018-03-08T07:17:53Z,2020-01-11T16:28:15Z,kapỹỹj,stem,"{'Note': 'Predicted phonemic form from source Sil Dict 2011.', 'bibliography': 'Epps/Obert; Fieldnotes 2019, SIL 2011'}",{'Sil Dict 2011': 'kapỹỹj'},kapɨ̃:j %OR% kapɨ̃:j,"['53b25d44-42ea-4911-a93d-5e5d7ce8b07a', '53b25d44-42ea-4911-a93d-5e5d7ce8b07a']","{'kapỹỹj_c53cf0e0-0078-4164-9467-2f4e98268e6d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
tahũ:k_c560af5a-d243-4a19-8738f3c43449f3b9,SIL Dict 2011,2018-03-08T07:17:52Z,,tahũ:k,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'tahũũk'},tahũ:k,['391d2895-022d-4e26-9e36-1d6993578635'],"{'tahũũk_c560af5a-d243-4a19-8738-f3c43449f3b8': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
cakod_c6a20b3f-d2ad-402a-bcf7ced8a9d7672a,Martins,2018-06-20T05:09:53Z,,cakod,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ɟakod'},cakod,['ef25923a-eb7e-4133-80e4-70925142054b'],"{'ɟakod_c6a20b3f-d2ad-402a-bcf7-ced8a9d76729': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
aru:m_c6fbd4fe-be1a-4ff5-ab9be9f863abcef0,Martins,2018-06-20T05:09:53Z,,aru:m,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ʔaɾuːm'},aru:m,['19bc5a1a-3b46-4f15-908d-f339ff07508e'],"{'ʔaɾuːm_c6fbd4fe-be1a-4ff5-ab9b-e9f863abceef': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
baʃo:h_c72d9c5c-d8fc-4c06-9f6df9ef9f262f1b,SIL Dict 2011,2018-03-08T07:17:53Z,,baʃo:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'basooh'},baʃo:h,['6297fa39-ffb5-4112-aceb-197bc34c59f5'],"{'basooh2_c72d9c5c-d8fc-4c06-9f6d-f9ef9f262f1a': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ruɲ_c78e3c36-0f7b-4e27-ae425391ecaa33b1,Martins,2018-06-20T05:09:53Z,,ruɲ,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ɾuɲ'},ruɲ,['76bec828-52c3-4783-99cf-02cb49016397'],"{'ɾuɲ_c78e3c36-0f7b-4e27-ae42-5391ecaa33b0': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
tɨ kawõ:t_c9573917-f207-4d1c-b308940b99075dc8,SIL Dict 2011,2018-03-08T07:17:53Z,,tɨ kawõ:t,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ty kawõõt'},tɨ kawõ:t,['c3128923-308c-455c-b2c9-3876c59ac537'],"{'ty kawõõt_c9573917-f207-4d1c-b308-940b99075dc7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
wə̃:c_c98bdbf6-4334-4e41-84b371df627fad4,Barbosa,2018-06-20T05:09:54Z,,wə̃:c,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'wə̃ːɟ'},wə̃:c,['82d8c536-712b-4ab7-8e8c-c055c32282d0'],"{'wə̃ːɟ_c98bdbf6-4334-4e41-84b3-071df627fad3': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
hahɨ̃:h_c9b7d1df-1bb9-48d2-a71caf0fdd38ed71,SIL Dict 2011,2018-03-08T07:17:53Z,,hahɨ̃:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'hahỹỹh'},hahɨ̃:h,['d0241a76-b53b-466b-adbc-ed0b68da452a'],"{'hahỹỹh_c9b7d1df-1bb9-48d2-a71c-af0fdd38ed70': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mukuroja_cbd1a457-c564-4810-bf4d507fbe4cb22b,Martins,2018-06-20T05:09:53Z,,mukuroja,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'mukuɾojaʔ'},mukuroja,['e286d7e8-1450-4be7-a644-dfabf9476142'],"{'mukuɾojaʔ_cbd1a457-c564-4810-bf4d-507fbe4cb22a': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
benʌŋ_cc9d7f0b-5b7b-4bea-afb4a27edf0f81fd,SIL Dict 2011,2018-03-08T07:17:53Z,,benʌŋ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'benäng'},benʌŋ,['ddd2b4ec-c307-48b0-93d4-b348a33989bf'],"{'benäng_cc9d7f0b-5b7b-4bea-afb4-a27edf0f81fc': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
muku:r_ccdfe262-1dfa-4e69-8ef113f330e1de53,Martins,2018-06-20T05:09:53Z,,muku:r,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'mukuːɾ'},muku:r,['01262f0b-5755-4740-aa2d-6fd7316cd433'],"{'mukuːɾ_ccdfe262-1dfa-4e69-8ef1-13f330e1de52': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
hũ:t_ccfd21a0-acc5-4821-95f9e6b5b9d5570e,Martins,2018-06-20T05:09:53Z,,hũ:t,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'hũːt'},hũ:t,['9b090e17-00c9-4005-9551-b2e7093785bf'],"{'hũːt1_ccfd21a0-acc5-4821-95f9-e6b5b9d5570d': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
jɔ̃:p_cd1b5ad6-d2f8-4f22-ac9f5ee86062d56,Martins,2018-06-20T05:09:53Z,,jɔ̃:p,stem,{'Note': 'Predicted phonemic form from source Martins.'},"{'Martins': 'jɔ̃ːp', 'Barbosa': 'jɔ̃ːp'}",jɔ̃:p,['bfe9b97b-8b55-4fb0-a312-3797d78b9926'],"{'jɔ̃ːp1_cd1b5ad6-d2f8-4f22-ac9f-05ee86062d55': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
wakã̰:b_cf26659f-f581-4ec4-917df7b2a3a9ec62,SIL Dict 2011,2018-03-08T07:17:53Z,,wakã̰:b,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Martins': 'wakã̰ːb', 'Sil Dict 2011': 'wakʹããb'}",wakã̰:b,['1ab6285d-23e9-45e5-a7cc-1500226c8600'],"{'wakã̰ːb_a3e3e61a-ea8b-4f65-ad5a-28ae00a931f6': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'bagagem'}, 'wakʹããb_cf26659f-f581-4ec4-917d-f7b2a3a9ec61': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ewə:n_cf2ba2cf-1b12-4871-8529c04cfe09aa60,SIL Dict 2011,2018-03-08T07:17:53Z,,ewə:n,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ewëën'},ewə:n,['576d82b4-95b9-46c6-8b26-e78d948cb115'],"{'ewëën_cf2ba2cf-1b12-4871-8529-c04cfe09aa5f': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ajək_d188f989-00c1-406f-a99384ae8a95254e,SIL Dict 2011,2018-03-08T07:17:53Z,,ajək,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ajëk'},ajək,['fd12d6b3-c50b-4663-b9a9-2ee906245573'],"{'ajëk1_d188f989-00c1-406f-a993-84ae8a95254d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
dahẽ:m_d2ef8ac9-8765-486d-b4575cee687a455,SIL Dict 2011,2018-03-08T07:17:53Z,,dahẽ:m,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'dahẽẽm'},dahẽ:m,['bd545db0-c5da-4763-b66c-9ef631f0d514'],"{'dahẽẽm_d2ef8ac9-8765-486d-b457-05cee687a454': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
hɨ̰̃:w_d2f0e9be-4c7f-41dc-960b912373df7380,,2018-06-20T05:09:53Z,,hɨ̰̃:w,stem,{'Note': 'Predicted phonemic form from source undef.'},{'undef': 'hɯ̰̃ːw'},hɨ̰̃:w,['d863208c-1f1b-4e3d-a1b2-85a36274db2e'],"{'hɯ̰̃ːw_d2f0e9be-4c7f-41dc-960b-912373df737f': {'type': '_component-lexeme', 'variant-type': ''}}",{}
etɨ:_d3ed1004-2b4c-480f-85bc2da46c75a6b9,SIL Dict 2011,2018-03-08T07:17:52Z,,etɨ:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'etyy'},etɨ:,['9eb8fb8f-3e49-45aa-a76c-8512171d60e7'],"{'etyy_d3ed1004-2b4c-480f-85bc-2da46c75a6b8': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
no: gaʃa̰:ʃ_d401b78b-b150-4992-8cd264c1842603c,SIL Dict 2011,2018-03-08T07:17:53Z,,no: gaʃa̰:ʃ,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'noo gasʹaas'},no: gaʃa̰:ʃ,['1ec2db2b-7969-4b48-aa67-c849aa347849'],"{'noo gasʹaas_d401b78b-b150-4992-8cd2-064c1842603b': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
jawɛn_d4b4578b-11f9-4b84-8c0357d29bc5c8e3,SIL Dict 2011,2018-03-08T07:17:53Z,,jawɛn,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'jawén'},jawɛn,['4ee6293a-38a6-4714-9569-27220f424e5a'],"{'jawén_d4b4578b-11f9-4b84-8c03-57d29bc5c8e2': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mabo:h_d4cd0f8d-7eb6-444d-988a892e659baad7,SIL Dict 2011,2018-03-08T07:17:53Z,,mabo:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'mabooh'},mabo:h,['5880c48b-d253-4be0-a14f-a560270d41b1'],"{'mabooh_d4cd0f8d-7eb6-444d-988a-892e659baad6': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
manaju:_d4d1cf7b-605e-4a66-a138780c8ba1e6a4,SIL Dict 2011,2018-03-08T07:17:53Z,,manaju:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'manajuu'},manaju:,['0772cbfe-c186-4e20-b850-0a252ccde07d'],"{'manajuu_d4d1cf7b-605e-4a66-a138-780c8ba1e6a3': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
badoh_d512d2a8-ef7d-4a6c-9ee5e0b11c89a6ab,SIL Dict 2011,2018-03-08T07:17:53Z,,badoh,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'badoh'},badoh,['27dd22f2-e058-4027-8ca4-434506629029'],"{'badoh_d512d2a8-ef7d-4a6c-9ee5-e0b11c89a6aa': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
karejã:_d51e3f98-6b8f-4c4a-a3584c5ac370c8a8,SIL Dict 2011,2018-03-08T07:17:53Z,,karejã:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'karejãã'},karejã:,['4ff5f1a6-3c81-4f93-bbe9-59ee9ec8b72a'],"{'karejãã_d51e3f98-6b8f-4c4a-a358-4c5ac370c8a7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ʃarə:ɲ_d5249446-277e-4b50-98855c1c872e4255,Barbosa,2018-06-20T05:09:54Z,,ʃarə:ɲ,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'ʃaɾəːɲ'},ʃarə:ɲ,['bafe05e4-8e22-48b3-8003-2f796b93d9e5'],"{'ʃaɾəːɲ_d5249446-277e-4b50-9885-5c1c872e4254': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
jə:h_d594696f-9f99-4a8a-bf42436ae849f0c6,Weir 1994,2018-06-20T05:09:54Z,,jə:h,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'yʉʉh'},jə:h,['994b24a6-830b-4c17-8ed4-b8c1995b52f9'],"{'yʉʉh_d594696f-9f99-4a8a-bf42-436ae849f0c5': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{}
kujṵj_d674eeda-bfa4-47b0-86d8ce128cfc5d93,,2018-06-20T05:09:53Z,,kujṵj,stem,{'Note': 'Predicted phonemic form from source undef.'},{'undef': 'kujṵj'},kujṵj,['46d41f20-3c20-4b60-a2f3-31a6fa41c39a'],"{'kujṵj_d674eeda-bfa4-47b0-86d8-ce128cfc5d92': {'type': '_component-lexeme', 'variant-type': ''}}",{}
wɨm_d70249ce-c638-4f54-9217c3728f3fc3e6,Barbosa,2018-06-20T05:09:54Z,,wɨm,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'wɨm'},wɨm,['da30a093-9487-4ef9-aab6-088a4e01187e'],"{'wɨm_d70249ce-c638-4f54-9217-c3728f3fc3e5': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
edo:n_d7029ea0-1d77-423d-ab5dd19e1296fa61,SIL Dict 2011,2018-03-08T07:17:53Z,,edo:n,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'edoon'},edo:n,['5fdb3b75-6a14-4dcc-a9ec-2ce227b9a1bf'],"{'edoon_d7029ea0-1d77-423d-ab5d-d19e1296fa60': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
po̰:p_d7c15097-e7aa-466b-b75bf54b0e2625db,Barbosa,2018-06-20T05:09:54Z,,po̰:p,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'po̰ːp'},po̰:p,['7b8190b9-ca06-4d72-9593-068a040e4d65'],"{'po̰ːp2_d7c15097-e7aa-466b-b75b-f54b0e2625da': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
tʌ nɨ:_d81ab449-4825-4c3d-868eda12f084ab36,SIL Dict 2011,2018-03-08T07:17:52Z,,tʌ nɨ:,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'tä nyy'},tʌ nɨ:,['28b93402-207f-4897-bcc9-bc03eac8c7f2'],"{'tä nyy_d81ab449-4825-4c3d-868e-da12f084ab35': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
tama_d841c6e5-6cae-4f89-a59a6873a985a44e,SIL Dict 2011,2018-03-08T07:17:53Z,,tama,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'tama'},tama,['fab79933-5699-4b6b-a062-a9cb5fc17138'],"{'tama_d841c6e5-6cae-4f89-a59a-6873a985a44d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
wɛ̃m_d85377b8-bd2e-46c4-b056cf8c3e2a4e88,Martins,2018-06-20T05:09:53Z,,wɛ̃m,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'wɛ̃m'},wɛ̃m,['8bca097c-89bd-4367-a52c-62fbb559ef3c'],"{'wɛ̃m_d85377b8-bd2e-46c4-b056-cf8c3e2a4e87': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
naɨ:w hẽ_d8797b50-39a1-4c28-a2413bf28bc7215c,SIL Dict 2011,2018-03-08T07:17:52Z,,naɨ:w hẽ,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'nayyw hẽ'},naɨ:w hẽ,['c0c5edbd-74b4-4633-b165-391c649d9aa5'],"{'nayyw hẽ_d8797b50-39a1-4c28-a241-3bf28bc7215b': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a,Weir 1990,2018-06-20T05:09:54Z,,ma,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'ma'},ma,['5ebcdcf4-6b76-4a57-ad2e-cac34b685616'],"{'ma2_d9520bd1-d3cc-41e0-a4b4-ca44534c8219': {'type': '_component-lexeme', 'variant-type': 'Weir 1990'}}",{}
pahə:w_d96d5d0b-d7d0-4a83-bba8d73b7c44fbc1,SIL Dict 2011,2018-03-08T07:17:53Z,,pahə:w,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'pahëëw'},pahə:w,['6d32cb3f-e9e9-4531-aa2b-526b10f42941'],"{'pahëëw_d96d5d0b-d7d0-4a83-bba8-d73b7c44fbc0': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
gadẽ:_db5a6e7e-9de8-4d46-9beea9b8d6999742,SIL Dict 2011,2018-03-08T07:17:53Z,,gadẽ:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gadẽẽ'},gadẽ:,['ace4a8e2-a5e5-4723-bf0e-83cee47e98ba'],"{'gadẽẽ_db5a6e7e-9de8-4d46-9bee-a9b8d6999741': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
badahẽ:m_dd443ef2-4297-420e-9e768ecf6b92b8fd,SIL Dict 2011,2018-03-08T07:17:53Z,,badahẽ:m,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'badahẽẽm'},badahẽ:m,['1a89d6df-9a35-44eb-b804-30561c345001'],"{'badahẽẽm_dd443ef2-4297-420e-9e76-8ecf6b92b8fc': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ʃɛd dɔ_dec64b24-27e5-4a0b-9b8d4a7cb969f5b7,SIL Dict 2011,2018-03-08T07:17:52Z,,ʃɛd dɔ,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'séd dó'},ʃɛd dɔ,['d403fd87-08d6-4339-91d7-48b0e305cb2c'],"{'séd dó_dec64b24-27e5-4a0b-9b8d-4a7cb969f5b6': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
jəŋ_df0ab2f6-c78d-4ce7-b9409f522b137faa,SIL Dict 2011,2018-03-08T07:17:53Z,,jəŋ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'jëng'},jəŋ,['c02501ec-c251-460c-8ea9-0a77d9e5f367'],"{'jëng_df0ab2f6-c78d-4ce7-b940-9f522b137fa9': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
he:n na̰:_e00ea0a4-a593-43c3-b339f3933a66bdcb,SIL Dict 2011,2018-03-08T07:17:53Z,,he:n na̰:,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'heen nʹaa'},he:n na̰:,['77db2bd4-1f14-40e7-b733-18dd3814ef63'],"{'heen nʹaa_e00ea0a4-a593-43c3-b339-f3933a66bdca': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
gahõ:h_e0491dc8-f388-4a44-b49f9a41f3b1e52b,SIL Dict 2011,2018-03-08T07:17:53Z,,gahõ:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gahõõh'},gahõ:h,['e319da77-1fc1-4adb-91d9-61a158dc0da8'],"{'gahõõh_e0491dc8-f388-4a44-b49f-9a41f3b1e52a': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
