entry_id,bibliography,citation_form,date,date_modified,headword,morph_type,note,other_sources,pronunciation,sense,these_vars,variant_of
maɾakaaw_81a4f1d6-0f63-4473-8154-e6377deca3a7,Fieldnotes Epps/Obert 2019,,2018-06-20T05:09:54Z,2020-01-08T16:24:41Z,maɾakaaw,stem,{},{'Barbosa': 'maɾaka(ː)w'},maɾakaːw,['fce96a6e-3ec1-4f43-a264-fb5ba3ab39ad'],{},
na-ããj hẽ_e262cff9-ba73-4172-a5b8-d9c485093136,Fieldnotes Epps/Obert 2019,,2019-11-17T03:32:21Z,2019-11-17T03:35:35Z,na-ããj hẽ,phrase,{},{},naʔã:j hɛ̃,['9ed2449a-3f59-41ae-8c3c-42988eb4295f'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
nabuuj kahũũm_9097f51b-4a78-4252-a6d0-c73cd809385f,Fieldnotes Epps/Obert 2019,,2019-11-15T21:25:46Z,2019-12-04T23:31:19Z,nabuuj kahũũm,phrase,,{},na'buj kahũ:m,['843c154d-6308-4f95-81db-043ad17866f0'],{},"{'nabuuj_cb6fe9b5-c752-4979-abff-e6d8db6d476b': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}"
nad’oots_7a84e9dc-08bc-4adf-bab3-c38926be59ef,Fieldnotes Epps/Obert 2019,,2019-11-06T14:17:24Z,2019-11-06T14:19:20Z,nad’oots,root,{},{},na'doʔoɟ,['bd56fced-6752-4417-9976-5824d4361795'],{},
nadëp_327fc9f7-ee23-4503-bfa4-af3406fd1684,Fieldnotes Epps/Obert 2019,,2019-11-16T19:19:21Z,2019-11-16T19:21:23Z,nadëp,stem,{},{},nadəp,['b54cdfef-2d5a-46ad-9958-281504cc2e43'],{},
nag’aap hẽ_d061f271-a505-4648-839a-49668d255562,Fieldnotes Epps/Obert 2019,,2019-11-16T19:15:36Z,2019-11-16T19:17:25Z,nag’aap hẽ,phrase,{},{},nakaʔap hɛ̃ʔ,['a542b462-32e1-418f-9370-075159c34cf1'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
nahẽn_4e79a2ef-2933-4d6d-8d4f-964236158951,Fieldnotes Epps/Obert 2019,,2019-12-04T23:29:23Z,2019-12-04T23:30:51Z,nahẽn,root,{},{},nahɛ̃dn,['7a4a2a29-ca83-49e1-88c2-4977e9b6cf03'],{},
nas’aa_3bd6ffae-4a8e-497c-88a9-cf04245cbc73,Fieldnotes Epps/Obert 2019,,2020-01-08T19:28:52Z,2020-01-08T19:30:16Z,nas’aa,root,{},{},na'ʃaʔa,['d921346a-df43-4907-a4f4-94bddd17bb92'],{},
noo hẽnh_02548d67-7403-4ae6-be8f-4064def13b13,Fieldnotes Epps/Obert 2019,,2018-03-21T21:43:54Z,2019-12-21T21:16:56Z,noo hẽnh,phrase,{},"{'Sil Dict 2011': ""n'oo hẽnh""}",no: hɛ̃ɲ,['ae56a69b-7017-4a32-a8ea-5f87e4558b57'],{},"{'noo1_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}"
nyy_2a616b2b-369a-4c2f-96a4-fed147510a78,Fieldnotes Epps/Obert 2019,,2020-01-25T04:46:22Z,2020-01-25T04:46:22Z,nyy,stem,,{},,['20e70c53-3741-43a4-91a0-ad6944c5db5b'],{},
nyyd_facdf3f0-1a1e-403e-912b-c4f27a0d057e,Fieldnotes Epps/Obert 2019,,2019-11-06T14:48:13Z,2019-11-06T14:49:27Z,nyyd,root,{},{},nɨ:d,['d5fbba1d-875b-41e0-b7bb-e5464bac4b6d'],{},
p’ooj ub_c3d4d0b7-a697-421b-8810-b27fc9f4e533,Fieldnotes Epps/Obert 2019,,2019-11-05T14:35:34Z,2019-11-05T14:38:48Z,p’ooj ub,phrase,,{},pʔo:j'ub,['45e7355b-c3f8-4284-abd9-f9cb90905656'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
p’oop_225f6321-c78f-4ebb-8e0a-cedffeee98c5,Fieldnotes Epps/Obert 2019,,2019-11-05T20:19:10Z,2019-11-05T20:20:12Z,p’oop,root,{},"{'Martins': 'pɔ̰p', 'Sil Dict 2011': 'pʹop', 'Barbosa': 'po̰ːp'}",poʔob,['8c5b3ea6-f4d8-4c64-bb2c-8cb7ec1ee80a'],{},
paam_507b60c0-f8bd-4deb-87bd-f5e13faedf4a,Fieldnotes Epps/Obert 2019,,2019-11-05T15:14:15Z,2019-11-05T15:15:17Z,paam,root,{},{},[pa:m],['f7ddf7ca-e1ee-4b2d-a1d1-a6144365bc77'],{},
paawä_677bdab2-0a3d-4cd2-baf5-fa4d83f56c34,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,2019-11-06T14:23:50Z,paawä,stem,{'Note': 'Check modal/ contrafractualidade/conditional'},{},pa:wʌ,['c932387c-b92b-4c8d-9f30-df52446dc4b6'],{},
pan’aa_09920e5c-4e7b-42e1-b949-ea77191bd8df,Fieldnotes Epps/Obert 2019,,2019-12-15T22:41:11Z,2019-12-15T22:43:29Z,pan’aa,root,{},{'SIL Dict 2011': 'pan’aa'},pa'naʔa,"['47a8de01-8eb5-4ae7-acc7-05327680343e', '125852b9-9c3d-49dc-ac87-02e3bdbc19a7']",{},
panang_9176ec12-a397-43ce-a22f-7d9f993e05b8,Fieldnotes Epps/Obert 2019,,2019-11-15T21:19:36Z,2019-11-15T21:20:41Z,panang,root,{},{},pa'naŋ,"['93165f45-a5cf-42a7-a60a-12cbdfd069ef', '05fd7361-8ef3-4ded-ba3f-b00542d3ec3c']",{},
panyyg_b438b097-40f8-45db-98fc-91e5ba708d20,Fieldnotes Epps/Obert 2019,,2020-01-29T21:09:30Z,2019-12-21T00:43:04Z,panyyg,root,{},{},panɨ̃:ŋ,"['c2689c75-fdfa-4fae-9e42-3e31bdefa199', 'fd3e2fa0-5c33-4c71-9b4b-f006a6b7c367']",{},
pewób_a392153c-4963-4ccf-b29a-b2d0d682bd19,Fieldnotes Epps/Obert 2019,,2019-11-05T15:16:36Z,2019-11-05T15:18:30Z,pewób,root,{},{},pe'wob,['09dcccdc-9924-49f7-aff3-ddd2ad4db889'],{},
puud_6aac88b8-8517-4460-9bb1-0a8642d54dab,Fieldnotes Epps/Obert 2019,,2019-12-13T13:59:10Z,2019-12-13T14:01:11Z,puud,root,{},{},pu:d,['0256543c-ef19-476c-ab04-435c68b72ca5'],{},
puud suun_c270936e-8d84-4316-aea2-681d5a6b662f,Fieldnotes Epps/Obert 2019,,2019-12-13T14:05:18Z,2019-12-13T14:08:52Z,puud suun,root,{},{},pu:d ʃu:dn,['f2812f3a-1ee2-4436-b09f-a54d3e974756'],{},
pyym_48a754db-ea05-4440-bcad-eec33e19477e,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-12-20T21:21:43Z,pyym,stem,{'Note': 'Also pʼyym?'},{},pɨ:m,['e08317a8-6964-4524-981c-ee61e958a38a'],{},
ra-_a8169c45-dd16-463b-aced-d15a623d1830,Fieldnotes Epps/Obert 2019,,2019-11-05T15:41:09Z,2020-01-03T02:47:17Z,ra-,prefix,,{},,,{},
ro_b1abc990-c1ea-43d4-8b21-fa76059b858d,Fieldnotes Epps/Obert 2019,,2019-12-31T14:04:44Z,2019-12-31T14:05:44Z,ro,root,{},{},ɾoʔ,['60f742ea-cc3c-4b75-88a4-0b7e877cd979'],{},
sag’ëk_366a9907-1264-4baf-bfdc-6cf75ccd3ebf,Fieldnotes Epps/Obert 2019,,2019-12-18T16:00:01Z,2019-12-19T16:25:26Z,sag’ëk,root,{},{},sa'kʔək,['eb55a780-07d2-4e4e-b4ef-ae62ebfa0098'],{},
sapuu_aca80f49-f37b-4756-a63b-f87397345f3a,Fieldnotes Epps/Obert 2019,,2019-11-28T21:52:38Z,2019-12-13T14:06:37Z,sapuu,root,{},{},ʃa'pu:,['9e8136fd-7f32-4376-abb4-ae9a7c818ace'],{},
sareej_8e9915c4-691e-4a64-a726-6e20a0b8d7ac,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,2019-12-18T16:01:29Z,sareej,stem,,{},ʃaɾe:j,['617557b8-29c1-4488-98bf-1dddca00a2d6'],{},
sẽẽ_4a265a7c-06dc-406e-acbf-361618b09a42,Fieldnotes Epps/Obert 2019,,2019-12-21T21:02:02Z,2019-12-21T21:02:56Z,sẽẽ,root,{},{},ʃẽ:,['d00ff7a6-c7d2-4aef-baba-9579ac6ba770'],{},
séh_35b0b0bd-4cdf-4e50-a69e-0effa539fc07,Fieldnotes Epps/Obert 2019,,2019-12-15T22:54:36Z,2019-12-15T22:55:54Z,séh,root,{},{},ʃɛh,['f2847c3c-5ffc-4f1d-a41f-879104f67293'],{},
ta pagëëd_8d56b390-800b-4f29-b25f-2cabf8c15c43,Fieldnotes Epps/Obert 2019,,2019-12-30T14:08:58Z,2019-12-30T14:19:47Z,ta pagëëd,phrase,{},{},ta pag'ə:d,['86ef863e-45bc-4920-ab60-ecdc9e06482d'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Idiom'}}"
ta=_6b321888-48e5-4284-8888-97bf4c031f6b,Fieldnotes Epps/Obert 2019,,2018-07-02T14:53:28Z,2019-12-21T20:48:01Z,ta=,proclitic,,{},ta,['cab2d0d2-6e63-4303-8efd-ae1938c076b7'],{},
tabag_8eb169df-9677-45bd-ad87-613cdfe51b1a,Fieldnotes Epps/Obert 2019,,2019-11-15T22:39:43Z,2019-12-21T20:48:55Z,tabag,root,{},{},ta'bag,"['5c73305e-5a0b-414f-b4fc-bbea5d3f6dd0', 'c5a37451-bea2-4238-a7cc-e9defecbe59c', '201421e1-cfc5-4111-8cce-243c23c7c251']",{},
tabanyyw_fe5be21b-6bc5-4dff-a57e-358534d3660f,Fieldnotes Epps/Obert 2019,,2019-11-05T20:07:49Z,2019-11-05T20:10:13Z,tabanyyw,root,{},{},ta'ba'nɨ:w,['1caed30e-f54e-4829-a3a5-2bbbddcb9285'],{},
tah’ëët ub_459c3c9d-f5bf-421b-a570-ddb9e6e06b65,Fieldnotes Epps/Obert 2019,,2019-12-02T02:25:31Z,2019-12-02T02:26:49Z,tah’ëët ub,phrase,{},{},tahəʔət ub,['d97fe683-6767-4a80-b56a-7de2eb2d6885'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
taheen n’aa getsa doo_e91e270e-f253-4f7d-97e7-501f7659b3a0,Fieldnotes Epps/Obert 2019,,2019-11-21T21:49:50Z,2020-01-08T17:07:06Z,taheen n’aa getsa doo,phrase,{'restrictions': 'Epps/Obert; Fieldnotes 2019'},{},tahe:dn naʔa k'eɟa do:,['1946b36d-50da-4858-a28c-6768740e6a91'],{},"{'etsaa_7d0273f5-bfcc-4597-943c-39bb22d1dfff': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}, 'doo4_8f96a134-db02-4580-a0d5-0599f0a181e1': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}, 'heen n&apos;aa_e00ea0a4-a593-43c3-b339-f3933a66bdca': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
tahood_c809015c-f2be-419d-975c-294a08222161,Fieldnotes Epps/Obert 2019,,2019-11-15T22:21:27Z,2019-11-15T22:22:11Z,tahood,root,{},{},taho:d,['1a401aea-7e16-46ac-bedf-ab342d5d6be6'],{},
tarog_881c607c-3829-44af-929d-caa7a9a1c811,Fieldnotes Epps/Obert 2019,,2019-01-14T03:46:55Z,2019-12-15T22:57:47Z,tarog,stem,{},{},taɾog̚,"['df820bc8-d08d-4b87-90f0-ba34e429c0cf', '7c2bbda0-0a72-47f0-a8bd-1f12d7ee2ad7']",{},
taton_ce7ba7e6-fb00-45d5-94c7-8c600bfaf702,Fieldnotes Epps/Obert 2019,,2019-11-21T22:01:00Z,2019-11-21T22:01:38Z,taton,root,{},{},taton,['2df9c185-ed91-4be9-b1f7-e2d2217df9fb'],{},
tatyng n’aa_1ca2ceb7-661e-409f-8ba9-0beae1fb5929,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2020-01-08T17:21:22Z,tatyng n’aa,stem,{},{},ta'tɨŋ naʔa,"['c9a3c10b-6b24-4630-9530-07df88a2fd2b', 'e80caa9a-c463-4c75-a18d-b8b720097305', '669d177a-b23c-4613-ac1f-16a5e4716d10']","{'tɨng1_8ef7e938-fe6a-492d-96b1-39cea57d23a8': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1990; support'}}",
tatyyt_604bf54a-6c29-4304-81e9-851c15bcec8e,Fieldnotes Epps/Obert 2019,,2019-11-15T22:24:04Z,2019-11-15T22:24:57Z,tatyyt,root,,{},tatɨ:t,['d18dc2f6-dbaa-461b-bb61-d873ce0236b4'],{},
tawén_4b5a7d0b-ab97-404d-9c4d-c873c08e57c1,Fieldnotes Epps/Obert 2019,,2019-12-29T02:24:57Z,2019-12-29T02:24:57Z,tawén,stem,,{},,['0f2fd825-3665-4d94-840c-1b07545d0a7d'],{},
tÿÿg yb gabuuj_56450a3f-79eb-42ae-a019-69e52ec13302,Fieldnotes Epps/Obert 2019,,2020-01-08T02:43:29Z,2020-01-08T02:45:36Z,tÿÿg yb gabuuj,phrase,{},{},tə:g̚ ʔɨb̚ g'a'bu:j,['93174cff-eaba-4d71-8d1a-5aa7f25338bb'],{},"{'tÿÿg yb_f8951250-2fb0-48b9-b08c-6e0875754bde': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}, 'abuuj_ca2e4d7b-85b5-4e4f-85c1-ca6b3ed3a14d': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
ti_6e529536-55b7-49da-b65f-093cf90a0686,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2020-01-26T04:38:27Z,ti,stem,{},{},ti,['c3e01ab7-5336-425c-a22a-b2c899a7bf44'],{},
tób noo_48022e98-375b-4199-87d2-fa409cc25ba0,Fieldnotes Epps/Obert 2019,,2019-11-21T21:55:42Z,2019-11-21T21:57:03Z,tób noo,phrase,{},{},tɔb no:,['4ae0948e-3864-422f-a588-e7c61ea4edb6'],{},"{'tób_8e356cef-e3f2-4646-8e11-7c62d369a9fd': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}, 'noo1_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
tõm_9c34cae8-d703-4bd1-b57d-7a96c6a5281a,Fieldnotes Epps/Obert 2019,,2020-01-08T18:58:25Z,2020-01-08T18:59:04Z,tõm,root,{},{},tõm,['e91c5060-d66e-432a-9b50-14c5c5d34e19'],{},
tug däg_cfac9e5c-98f2-4944-bb4a-10efe994cff7,Fieldnotes Epps/Obert 2019,,2019-12-13T13:52:08Z,2019-12-13T13:53:45Z,tug däg,phrase,{},{},tug dʌg,['49b81c21-4211-491b-ac52-7dd58196cde0'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
w’ëëg_c400d98e-2358-4534-a990-abfc26dbbc1f,Fieldnotes Epps/Obert 2019,,2019-12-21T20:44:51Z,2019-12-21T20:45:33Z,w’ëëg,root,,{},wəʔək,['f29dd27c-54c6-4bbe-a923-6474e95b10bb'],{},
w’ëëg bëëh_6b5f32bb-8797-4610-82ce-6333156b8606,Fieldnotes Epps/Obert 2019,,2019-12-20T19:40:06Z,2019-12-21T20:43:58Z,w’ëëg bëëh,phrase,{},{},wəʔək bə:h,['49f0d4fe-a20f-4c18-9955-ca802a99d536'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Compound'}}"
w’oo_a56a5c20-7c47-4248-b98b-44682b0b31f4,Fieldnotes Epps/Obert 2019,,2019-11-06T14:37:51Z,2019-11-21T21:43:18Z,w’oo,root,{},{},woʔo,"['80e960b4-4587-4c91-ada1-48613e177a4a', 'd2ba375b-6bc8-4f62-ab1e-d11a3e213a7f']",{},
wahawam_015a8cbe-5616-4915-bdc0-60fee2731a63,Fieldnotes Epps/Obert 2019,,2019-11-16T19:23:13Z,2019-12-21T21:05:49Z,wahawam,root,{},{},wa'haw'a:bm,['16f0da8b-7967-4d15-a3fd-ef3a8ede9db0'],{},
wahoo_13c033fc-79eb-4044-b6c6-fd313e1cc0fe,Fieldnotes Epps/Obert 2019,,2019-12-31T13:30:00Z,2019-12-31T13:31:03Z,wahoo,root,{},{},wa'ho:ʔ,['5f4d52e2-28d5-42f8-9939-5680baefea11'],{},
waké_152a06e0-990a-451a-894c-bc4ccb34d658,Fieldnotes Epps/Obert 2019,,2020-01-08T15:45:04Z,2020-01-08T15:47:31Z,waké,root,{},{},wa'kɛ,['f56c8973-e21b-4aa4-84a6-a02cfea82937'],{},
waoo_9a9f4eb3-a9cc-48b9-863c-f0127e90e24f,Fieldnotes Epps/Obert 2019,,2019-11-18T20:27:52Z,2019-11-18T20:28:04Z,waoo,root,,{},waʔo:,['318b035c-8762-4fb6-b727-27625eb32aba'],{},
wë tÿÿg_c55e7ae2-f4a0-486b-9682-71148c281869,Fieldnotes Epps/Obert 2019,,2019-12-31T13:32:32Z,2019-12-31T13:33:41Z,wë tÿÿg,phrase,,{},wǝʔ tǝ:k,['ec433311-287e-4343-b52d-3eb9a8b90ad1'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Compound'}}"
wooh_26bc7f23-fb0b-4d30-93e4-da9a7933066d,Fieldnotes Epps/Obert 2019,,2020-01-08T15:56:00Z,2020-01-08T15:56:29Z,wooh,root,{},{},wo:h,['d26a30d1-8ec7-493b-83ff-fd7475c88a43'],{},
wuuw_74a1dc93-7b20-4185-9b6d-2f3edc61796d,Fieldnotes Epps/Obert 2019,,2019-11-06T14:42:33Z,2019-11-06T14:44:00Z,wuuw,stem,{},{},wu:w,['90491304-b959-40d0-9b48-e7d6d0e4485a'],{},
saroor_d5e2a7f5-0b77-41ec-aebc-0f8c9ce1602c,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,saroor,stem,,{'Sil Dict 2011': 'saroor'},ʃaɾo:ɾᵊ,"['45a5bf86-2c33-4ee8-b2fd-c9caf0d9b712', '5dfb34b2-8e58-4111-988e-49e76cc7ee52']",,{}
jawäk_11b99d8c-9b68-4e6b-869d-e3530425e72b,Fieldnotes Epps/Obert 2018,,2018-09-04T00:12:46Z,2020-01-08T15:52:38Z,jawäk,root,{},{},jaˈwʌk˺,['3c8e5517-d5a2-45e6-8a6c-a4a5b6a3086a'],{},
janati_1bd7a005-8171-46fd-a65d-69898076947f,Fieldnotes Epps/Obert 2018,,2018-09-03T23:46:33Z,2020-01-11T16:31:10Z,janati,root,{},{},janaˈtiʔ,['f607def6-b1c8-48ba-b317-5b53c0c63def'],{},
gawajaah_473237ec-7ec5-4fc0-88e7-d5033497445e,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,gawajaah,stem,,"{'Sil Dict 2011': 'gawajaah', 'SIL Dict 2011': 'Não indicativo: gawaja(h)'}",k'awaja:h,['54ca8363-569b-4e6f-ae6a-dda192b53693'],,{}
kanés g’aad_2ee0c600-0fc1-45ee-803e-4332e97219c8,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,kanés g’aad,phrase,,,kadnɛ̃ʃ k'aʔad̚,['2dc97e07-7a50-4b60-9c45-06506daa7bbc'],,{}
w’oor_3430ca49-d3b7-4b34-bff7-96d27c9662e2,Fieldnotes Epps/Obert 2018,,2018-07-27T20:27:33Z,,w’oor,stem,{},"{'Martins': 'wo̰ːɾ', 'Barbosa': 'wo̰ːɾ'}",woʔoɾ,['c36bb89d-00db-425c-b65e-c38171ca9e29'],,{}
k’ããts_3a94f9ae-6b60-4f40-8241-3d12b67a67be,Fieldnotes Epps/Obert 2018,,2018-07-05T13:48:16Z,,k’ããts,stem,{},{'Martins': 'ga̰ɟ (areia)'},kãʔãɉ,['80053013-c657-44d3-8d22-0da572795c66'],"{'k’ããts tsyg_8ac18045-bd45-4c72-b53f-1a45c1a34510': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Compound'}}",{}
t’õõm_3cdcf804-ed94-4d32-8388-d8ed3cf4b239,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,t’õõm,stem,,"{'Weir': 'txõom', 'Martins': 'tɔ̰̃ːm'}",tɔ̃ʔɔ̃m,"['5da179b1-99a9-4303-8ff3-6f45db72be24', '0c9151e6-67ef-4aa8-8e85-5af7ee07ee77']","{'txõom_65668337-e2b9-496c-80a9-264d9e8e24a1': {'type': '_component-lexeme', 'variant-type': 'Weir'}}",{}
maëts_401e55d0-b859-4ce4-b1bc-350692fd76a2,Fieldnotes Epps/Obert 2019,,2019-01-14T03:46:55Z,2019-12-21T20:50:30Z,maëts,stem,{},{},mãəʔəɟ̚,"['45b0137d-a66c-4ac8-a568-1066226e1749', '7a3c3352-0ab8-4c36-b7e6-d97c09632999']",{},
bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,2019-12-20T19:40:39Z,bëh,stem,{},{},bǝ:h,['3244d12a-db56-4f1b-835e-3ca76ca002b0'],{},
boog_62ca10cf-1f6b-4649-90fa-b022c5c34283,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,boog,stem,{},,bo:g,['a549cbf1-2e6e-4204-a158-d3a52b25819e'],,{}
t’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,t’ëëng,stem,,"{'Sil Dict 2011': 'tʹëëng', 'Martins': 'tɯ̰ːŋ', 'Barbosa': 'tə̰ːŋ'}",təʔəgŋ,['bab5f98d-d3ed-46f8-95f5-1512fd18bd7e'],,{}
p’ooh_8351b529-6dec-4374-bbcc-30b2cb59847d,Fieldnotes Epps/Obert 2018,,2018-09-03T23:33:33Z,,p’ooh,stem,{},"{'Sil Dict 2011': 'pʹooh', 'Barbosa': 'po̰ːh', 'Martins': 'pɔ̰ːh'}",poʔoh,['86d16bb4-a2a6-4698-85d5-5452423b4cfc'],"{'pʹooh_273cba08-0c9f-4d9f-94d9-781b09b51113': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}, 'po̰ːh2_54d92d11-2e4d-45ab-b4b2-76011f12d6a6': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}, 'pɔ̰ːh_305a16c3-890b-41f0-bce8-2203310fd843': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
noo_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,Fieldnotes Epps/Obert 2018,,2018-06-20T05:09:53Z,2019-11-21T21:58:00Z,noo,stem,{'Note': 'Declarative h?'},{'Martins': 'nɔ̃:h'},no:,['82af27d8-5082-4a74-af50-27f58e9f36af'],"{'noo hẽnh_02548d67-7403-4ae6-be8f-4064def13b13': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}, 'tób noo_48022e98-375b-4199-87d2-fa409cc25ba0': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",
tahʹỹỹb_979a8c31-a85b-459d-b598-414010f8b465,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,tahʹỹỹb,stem,{},,taˈhɨ̃ʔɨ̃b˺,['8c07f586-be16-4f07-9a9c-023ca9c8f2e9'],,{}
warahén_d19ed409-f161-40d6-90a9-dede5c019714,Fieldnotes Epps/Obert 2019,,2019-01-14T03:46:55Z,2019-11-25T16:08:26Z,warahén,stem,{},{},waɾahɛdn,"['9de05edf-3436-4895-a298-a5d92b776e23', 'e762760e-0782-4de6-be0a-c897c52a136d']",{},
jëë_a0520e71-1c6b-440a-bfb4-073d8767e810,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,jëë,stem,{},{'Martins': 'jɤːʔ'},jə:,['b487a001-f2e9-4175-8ca9-4720edda4966'],"{'jɤːʔ_2d1daa55-a783-476e-a7fa-47d1ef2527ac': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
wajats_ad8e1685-a540-42c7-a1a6-345f1d62a409,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,wajats,stem,,"{'Sil Dict 2011': 'wajats', 'Barbosa': 'wajaɟ'}",wajaɟ̚,['a6d7ec4c-04af-4d85-8640-ec123d877ace'],"{'wajats1_3fb72e42-5cf7-4b2d-b65a-71b38ccc0086': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}, 'wajaɟ_c1817866-514a-499b-9b91-4dc9f2c9ccb8': {'type': '_component-lexeme', 'variant-type': 'Barbosa', 'summary': 'peixe-boi'}}",{}
gód_afb44df8-075a-40c9-8eed-b4be294caa89,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,,gód,stem,,{'Sil Dict 2011': 'gód'},k'ɔd̚,['d8de3930-0be6-4e83-86c4-a5e307ff61ca'],"{'gód1_c8bf4c45-4267-46ab-b762-3812481e1fef': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
s’oow_bd149bf3-7f4c-42b9-901c-045655c034c8,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,s’oow,stem,,"{'Sil Dict 2011': 'sʹoow', 'Weir': 'sxóów'}",ʃoʔow,['1a62206f-ef31-4421-8f1e-caa7efc8f76c'],"{'sʹoow_6a95cdaa-7d5e-4688-95a3-6ecb4731f4a4': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}, 'sxóów_d752672e-6661-479c-bdf7-29b0468d85a3': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; blowgun'}}",{}
pooh_bdd27c96-ea96-4676-845e-c97461c4e435,Fieldnotes Epps/Obert 2018,,2018-06-20T05:09:54Z,,pooh,stem,{},{'Martins': 'pɔːʔ'},poːh,['0866d6e1-87fa-40cb-b705-df42ad61f8ee'],,{}
ỹỹm_be33ca3b-f6a1-4066-b50a-97e305ec90bb,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,,ỹỹm,stem,,"{'Weir': 'ɨɨm', 'Sil Dict 2011': 'ỹỹm', 'Martins': 'ʔɯ̃ːm', 'SIL Dict 2011': '1S Possessivo: ä̃m ỹỹ'}",ʔɨ̃:m,['86b314ed-0e13-40a6-a039-afad42e7d999'],"{'ɨɨm_d43b320e-3a28-431e-897d-97757c461f9f': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'ỹỹm1_c5454b3c-10c6-4bf4-936d-38c30dd989de': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}, 'ʔɯ̃ːm_8eef767c-3fb7-4571-9881-73f96ce8c26b': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
tsʹaa _be6ef049-4a0b-4431-ade9-063237e7fde5,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,2019-11-15T21:47:15Z,tsʹaa ,stem,{'Note': 'Declarative h?'},{'Barbosa': 'ɟa̰ːʔ'},tʃaʔah,['0c15c446-085e-4f2f-b3e4-07009775e872'],{},
kuruj du_cee3da30-09cb-4fe7-8929-c2a990e5caa8,Fieldnotes Epps/Obert 2018,,2018-07-27T20:41:26Z,2020-01-03T02:46:02Z,kuruj du,stem,{},{},,['f075ca89-d15f-4718-8aed-dca11b0b6dc3'],{},
