entry_id,matches,def
kawə̰:g_b88a3875-3619-4304-b62c9646b1161138,"{'gaw’ëëng_475a687b-0e2b-4a1c-bf41-4336e322a2b7': ('gaw’ëëng', 'mouse;camundongo')}",manchas escuras na pele
akã:_b98e7e00-49af-471c-bb4a1cbc7265657e,"{'akə:_46f2c675-ccd1-4908-8693cea8ae7dc036': ('akə:', 'enterrado')}",descascar.fruta
kamag_bc987b37-12a6-49c4-a1b8209cf0f6a9f7,"{'kamak_dfae89f9-0470-48cd-9b48-c0d0ab77f609': ('kamak', 'strangler.vine;apui'), 'gamãg_442a9fb3-e66d-4f8c-a0fc2291cbef737b': ('gamãg', 'espécie de pássaro')}",defunto
ʃõc_bda18a4b-25b2-46d9-a02e8c971679f675,"{'ʃũ:c_07fc6bd3-d3a8-4027-99452f8878c2efaa': ('ʃũ:c', 'cordão.umbilical'), 'ʃuʃ_3202a661-7935-4b2c-8a56eee0585ad266': ('ʃuʃ', 'be.dirty')}",gafanhoto.sp
ʃɛ̃ɲ_be21c4df-a499-4845-8c0511cf77d20d3f,"{'sẽẽj2_31d20726-ce1f-4f98-a01d-4dabbd5a7721': ('sẽẽj', 'tapioca.starch;goma')}",branco
gawẽn_becd4522-bfee-498e-b03469e35d3915da,"{'kawed_401e72f5-e1dc-4968-bc4b-e9fc98db9a07': ('kawed', 'macaw.red;arara.vermelha')}",mexer
ha:k_c0fa3ce4-38f4-40ac-bb8c1f8ae64f94a0,"{'hã̰:k_349f393a-4584-4d98-8af48b0677f466c0': ('hã̰:k', 'stop.to.rest')}",surucucu
boj_c23a0ba2-7d0a-4ada-838e7864cf0a7b9d,"{'booj_3c9337be-a478-493e-bed4-c0f035f02c63': ('booj', 'traira.fish;traíra'), 'bu:j_54613d00-08ea-44ed-b99659610ba3cac7': ('bu:j', 'feitiço')}",pênis
baʃo:h_c72d9c5c-d8fc-4c06-9f6df9ef9f262f1b,"{'masoo_9ce33e0d-aa4c-444b-921e-bcdca4f98778': ('masoo', 'hold;segurar'), 'baʃoŋ_061b4156-051a-46d0-8236cd083292686': ('baʃoŋ', 'ter.cheiro'), 'paʃu:_1cbf64eb-ab01-4630-bed885c997349823': ('paʃu:', 'espalhar')}",odor.da.transpiração
hahɨ̃:h_c9b7d1df-1bb9-48d2-a71caf0fdd38ed71,"{'hahỹỹh1_c9b7d1df-1bb9-48d2-a71c-af0fdd38ed70': ('hahỹỹh', 'este')}",este
benʌŋ_cc9d7f0b-5b7b-4bea-afb4a27edf0f81fd,"{'bedah_3284c240-33c0-4005-86e4-1121b860752b': ('bedah', 'later;mais.tarde')}",nascer
hũ:t_ccfd21a0-acc5-4821-95f9e6b5b9d5570e,"{'hood_53da5edb-5f86-4600-8bbe-1d02414790f6': ('hood', 'beach;praia'), 'hũũt_fcbc9a08-ecac-4e11-b568-cad430854b14': ('hũũt', 'tobaco;tabaco')}",derreter (n.i. huːd)
jɔ̃:p_cd1b5ad6-d2f8-4f22-ac9f5ee86062d56,"{'jóp_3058b354-3497-4b57-9fa9-605aaa741d02': ('jóp', 'over;por.cima')}",japiim (espécie de ave)
ewə:n_cf2ba2cf-1b12-4871-8529c04cfe09aa60,"{'ema:n_03582b22-b335-4af8-8c232043541e28f9': ('ema:n', 'peneirar')}",correr.atrás
hɨ̰̃:w_d2f0e9be-4c7f-41dc-960b912373df7380,"{'h’yyw_2ad3994d-6998-48ff-ad86-411a9a67558b': ('h’yyw', 'achiote; Bixa orellana;urucum; Bixa orellana'), 'hə̰:w_1925e868-c252-4c83-b71133d6d98f1f6a': ('hə̰:w', 'caiarara'), 'hḭ̃:w_1b5889d9-62f6-4a22-b429fbaee69d90ce': ('hḭ̃:w', 'som de quebrar')}",o que não presta mais
etɨ:_d3ed1004-2b4c-480f-85bc2da46c75a6b9,"{'etə̰:h_8b0c5455-57ba-4527-b221f5feb1dc4945': ('etə̰:h', 'cheio.de.brocas')}",pescar
badoh_d512d2a8-ef7d-4a6c-9ee5e0b11c89a6ab,"{'bato1_449069a7-b371-4bea-ab7c-b7db4e0eac98': ('bato', 'coca;ipadu')}",não.ter
jə:h_d594696f-9f99-4a8a-bf42436ae849f0c6,"{'jaah_73c5535f-972b-4711-b80a-904d9c468a08': ('jaah', 'who;quem'), 'jëë_a0520e71-1c6b-440a-bfb4-073d8767e810': ('jëë', 'peach.palm;pupunha'), 'j’aa_b7a0d5d6-dde2-42b6-ab7b-0d0db44ad378': ('j’aa', 'faeces;fezes'), 'jɨh_139d6300-9038-4939-9dd29b3662f07316': ('jɨh', 'espécie de pássaro'), 'jʌ:_1616cced-2437-4bb6-b9cc463ba48ec04c': ('jʌ:', 'espécie de fruta'), 'jə:_2c080526-9fce-432c-a1b147f3bcf43968': ('jə:', 'close'), 'jʌh_b0d8a76b-9203-4a28-8c7fec22668b2dc1': ('jʌh', 'mira; alvo'), 'jəŋ_df0ab2f6-c78d-4ce7-b9409f522b137faa': ('jəŋ', 'sapo.sp'), 'j&apos;yy_dc5580cb-f66e-4333-9edc-7b10af35d72a': (""j'yy"", 'son.Voc;filho.Voc')}",return n.i.
kujṵj_d674eeda-bfa4-47b0-86d8ce128cfc5d93,"{'kuj&apos;uuj_d674eeda-bfa4-47b0-86d8-ce128cfc5d92': (""kuj'uuj"", 'cujubim')}",cujubim
wɨm_d70249ce-c638-4f54-9217c3728f3fc3e6,"{'wëm_429bd290-09e2-451d-876e-1e9f8f1d97e2': ('wëm', 'bat;morçego'), 'wyyw_53e36f05-f876-4b30-9d3d-4be4ec11a4ec': ('wyyw', 'tocandira;tocandira'), 'mỹỹm_97557290-0196-462e-8057-e1ef84dc9ee7': ('mỹỹm', 'stone.axe;machado.de.pedra'), 'wɨ̰:m_eda10c90-25f4-4535-b7cf80e5d874e629': ('wɨ̰:m', 'siririca'), 'wëëm_990d5cb5-98be-420d-9662-a39d1662fc24': ('wëëm', 'bat;morcego')}",quatipuru
po̰:p_d7c15097-e7aa-466b-b75bf54b0e2625db,"{'p&apos;oop_225f6321-c78f-4ebb-8e0a-cedffeee98c5': (""p'oop"", 'up.high;no.alto')}",trovão
tama_d841c6e5-6cae-4f89-a59a6873a985a44e,"{'dama:h_1e32b3cf-ef09-4674-ac8611cdeb57e935': ('dama:h', 'centopéia')}",construir
wɛ̃m_d85377b8-bd2e-46c4-b056cf8c3e2a4e88,"{'wɛm_505924e7-a7a4-4f83-97104453b3e9047e': ('wɛm', 'espécie de árvore')}",esticar
ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a,"{'mä_2fbb0d64-ddd8-486d-a94a-5e6d3a1db9fc': ('mä', 'ucuqui;ucuqui'), 'wëë_aa8555ee-bca6-4074-a9cd-061cb1c06ff5': ('wëë', 'alligator;jacare'), 'wë3_d683ed0f-5336-42bd-973a-dd2b94750fd0': ('wë', 'sky;céu'), 'wã:_173a9672-acc9-46fd-bfc1a486ca2c20b7': ('wã:', 'grelo.de.buriti'), 'ma_4264a5f5-d297-4c5e-9ce680ae7193474b': ('ma', 'pertences'), 'wʌ:_8959362b-3825-4848-9eba1c72cb36d5d5': ('wʌ:', 'espécie de árvore'), 'bʌ_8df25412-204a-46bc-a7873ef67101e1ce': ('bʌ', 'na.frente'), 'wə:_9485bb49-c230-459f-b30e231a60b19151': ('wə:', 'mato caído'), 'wə_a802edee-a71f-41cf-b15a48d2cd10f3e6': ('wə', 'ao.lado'), 'bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëh', '2PL;2PL'), 'mäh_63073248-c558-4fc1-8f4c-63527c9e11c7': ('mäh', 'RPT;relatado (abreviação?)')}",make
jəŋ_df0ab2f6-c78d-4ce7-b9409f522b137faa,"{'jaah_73c5535f-972b-4711-b80a-904d9c468a08': ('jaah', 'who;quem'), 'jag2_c3965c56-0a44-4337-9442-b76f3f1ecc37': ('jag', 'hammock;rede'), 'jʌ̃g_01bb2edb-ff6e-420e-894a77ac8c58ea1b': ('jʌ̃g', 'esmagar; forma marcada'), 'jɨh_139d6300-9038-4939-9dd29b3662f07316': ('jɨh', 'espécie de pássaro'), 'jʌh_b0d8a76b-9203-4a28-8c7fec22668b2dc1': ('jʌh', 'mira; alvo'), 'jə:h_d594696f-9f99-4a8a-bf42436ae849f0c6': ('jə:h', 'return n.i.')}",sapo.sp
he:n na̰:_e00ea0a4-a593-43c3-b339f3933a66bdcb,"{'heen n&apos;aa_e00ea0a4-a593-43c3-b339-f3933a66bdca': (""heen n'aa"", 'picture;foto')}",picture;foto
puh_e25be93c-0c6b-462c-8c1d846391d9cb7e,"{'p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d': ('p’ooh', 'hot.pepper;pimenta'), 'pooh_bdd27c96-ea96-4676-845e-c97461c4e435': ('pooh', 'nose;nariz'), 'po̰:h_0978090e-f818-4a26-b58cf420dbef4260': ('po̰:h', 'roça'), 'buŋ_5748fd7b-1d89-45b1-9f10c880f23bf816': ('buŋ', 'mutuca'), 'puh_57bb72df-4cf6-4402-bd614bed152962c1': ('puh', 'espuma'), 'bo:h_6a7b644a-7672-4290-94f54f812ad24773': ('bo:h', 'mistura para coca'), 'pṵ:h_f3f47438-a4db-4f2e-96e195798984f94': ('pṵ:h', 'espécie de árvore'), 'p’ooh_8351b529-6dec-4374-bbcc-30b2cb59847d': ('p’ooh', 'hot.pepper;pimenta')}",peixe.sp
tɨ:ŋ_e2b5fecf-076d-455e-afca70e5369e1d23,"{'tëg_3e9706fe-48bd-40b2-95c5-b58ca6cc9388': ('tëg', 'tooth;dente'), 't’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12': ('t’ëëng', 'tapir;anta'), 'tyyg_aa58bcaf-dbda-4802-ad73-a4a3d2881445': ('tyyg', 'fire;fogo'), 'tɨŋ_5724ff6d-c354-4517-881fba3c003e92d3': ('tɨŋ', 'support'), 't&apos;ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12': (""t'ëëng"", 'tapir;anta'), 'tëëng1_973a6d9c-adec-4a58-98e0-2ac2c9961a59': ('tëëng', 'firewood;lenha')}",assoalho
pa:n_e4920278-36b2-4b6c-b2669c72f3055ccf,"{'baad_068ae71c-c922-438c-9569-dad5b2122f74': ('baad', 'well;bem'), 'pëëd_575e234e-0e14-44a8-a947-b90d4f165f7b': ('pëëd', '?;cunuri')}",igual
atə:k_e4926732-ea43-4a15-986d9d6de8130da3,"{'adʌk_774abf52-37f4-472c-9e05d6566bafdff': ('adʌk', 'estar'), 'adɨ:k_a8313ccc-413c-4657-b4ef14f1259891a4': ('adyyk', 'beat.with.stick;bater.com.pau')}",arrumar
tɨ:_e4e003b3-b87d-4e64-853a137ee8f53b30,"{'tii2_d3db1b0f-4558-4e63-94dc-a2d6b0d31def': ('tii', 'DEM.prox;DEM;prox'), 'tɨ_aff14eee-a080-4359-931b8e0eba6379bb': ('tɨ', 'rosto'), 'ti1_6e529536-55b7-49da-b65f-093cf90a0686': ('ti', 'and.then;então')}",fish
ajəm_e532759c-75f9-441c-967df4322a5dd35d,"{'ajäm_a28f3a39-1a03-4329-9382-9bab24145953': ('ajäm', 'dance;dançar')}",at.night
bi:n_e6e5bae8-d2ad-412e-b701c994681eb9d6,"{'biin1_b2e517bb-acfb-4a33-9270-f9596069cab5': ('biin', 'medicine;remédio')}",treat n.i.
badah_e82440f2-0d44-46ba-b8ba777dbf1a0eb4,"{'manäh_c495f6aa-c045-4ac5-93b7-4893ac314a2a': ('manäh', 'NEG.IMP;IMP.NEG'), 'panang_9176ec12-a397-43ce-a22f-7d9f993e05b8': ('panang', 'place;lugar')}",mais.tarde
ehõ_e8d832f6-e4fc-46b0-89fbc0b872c4030f,"{'ehõ:h_8a64bc2d-367b-41f9-a4289949c286e20': ('ehõ:h', 'lenha.queima.bem'), 'ej_bb32a683-82cb-4f58-9c43-4bf0196986e9': ('ej', 'all.right;tudo.bem')}",amarrar
ə:n_eb201827-9f6d-4018-a8dde4f259bf9839,"{'ỹỹn2_cd68549e-1a6e-4765-94fe-b4d379bdf417': ('ỹỹn', 'mother;mãe'), 'ɨd_81932843-b81d-48e9-988fc34c461ec696': ('ɨd', 'parte.baixa'), 'ëën_fe7eb662-ab08-4960-beed-46e3474784d5': ('ëën', 'mother.Voc;mãe.Voc')}",mother
gõ̰:h_eb41f0ed-d6f9-4d6e-85b336781b9f4841,"{'go:_335d28a8-83a8-4e3e-9f342756b1b9ea7b': ('go:', 'arrancar'), 'gɔ̰̃:_3d7b5908-83e6-4232-ad557eb73347179c': ('gɔ̰̃:', 'macaco-prego')}",caba.ovo
jo:m_eb5c00b0-2af8-40ce-b71faab109532ced,"{'juum_288ff678-6dc5-4fc1-961d-0886a4bc84a4': ('juum', 'vine;cipó'), 'jɔ̃:w_6ebd14c0-8179-41f0-ab5e4b513be56744': ('jɔ̃:w', 'matapi (espécie de armadilha)')}",plantação; planta
badɨ:k_ec4b457c-f57d-40da-9afc1a28497674a1,"{'madyyk_09e54f3c-410b-415c-8850-75ea270e4552': ('madyyk', 'açaí.palm;açaí'), 'padə:k1_c3d960d6-c8b1-4659-b1e3-8e2b632633bb': ('padëëk', '?'), 'panyyg1_b438b097-40f8-45db-98fc-91e5ba708d20': ('panyyg', 'story;história')}",socar terra
wɨ̰:m_eda10c90-25f4-4535-b7cf80e5d874e629,"{'wëm_429bd290-09e2-451d-876e-1e9f8f1d97e2': ('wëm', 'bat;morçego'), 'wyyw_53e36f05-f876-4b30-9d3d-4be4ec11a4ec': ('wyyw', 'tocandira;tocandira'), 'mỹỹm_97557290-0196-462e-8057-e1ef84dc9ee7': ('mỹỹm', 'stone.axe;machado.de.pedra'), 'wɨm_d70249ce-c638-4f54-9217c3728f3fc3e6': ('wɨm', 'quatipuru'), 'wëëm_990d5cb5-98be-420d-9662-a39d1662fc24': ('wëëm', 'bat;morcego')}",siririca
pɛh_ee911202-c9b9-436e-8f4e23aff9b0cbb7,"{'pɛ:_05ad656e-97a8-4319-9d08620ffd56db91': ('pɛ:', 'farinha'), 'péh_ee911202-c9b9-436e-8f4e-23aff9b0cbb6': ('péh', 'tipo.de')}",tipo.de
jṵ:_eef40a70-5ad0-4fc4-bc3411960085d1f4,"{'j&apos;ooh_ff2984bb-c88c-4390-b49c-de234bf22ec5': (""j'ooh"", 'gen.affine'), 'ju_268efbd6-8e22-4f0a-b085761f16553758': ('ju', 'fogo')}",espécie de árvore
hɔ̃:j_f27ab227-b4d9-44ac-b8bb36a951f02a81,"{'hooj1_8685f141-0aa5-4267-b4cb-681284bbe011': ('hooj', 'white.cará;cará.branco'), 'hooj2_96c60cce-1d22-4b41-8ed3-e5948e58cd74': ('hooj', 'grandmother;avó')}",escrever n.i.
mapa:d_f3c7d2d0-2b4f-4816-989082193821aa5c,"{'wapëën_8a904b9a-c1a7-49ff-aeea-a5390a5181f6': ('wapëën', 'turn.around;virar'), 'wapad_6d1f39e4-a447-4cba-b3ffb4b8f1eed9af': ('wapad', 'piaba.fish;piaba')}",espécie de taioba
pṵ:h_f3f47438-a4db-4f2e-96e195798984f94,"{'p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d': ('p’ooh', 'hot.pepper;pimenta'), 'pooh_bdd27c96-ea96-4676-845e-c97461c4e435': ('pooh', 'nose;nariz'), 'po̰:h_0978090e-f818-4a26-b58cf420dbef4260': ('po̰:h', 'roça'), 'puh_57bb72df-4cf6-4402-bd614bed152962c1': ('puh', 'espuma'), 'bo:h_6a7b644a-7672-4290-94f54f812ad24773': ('bo:h', 'mistura para coca'), 'puh_e25be93c-0c6b-462c-8c1d846391d9cb7e': ('puh', 'peixe.sp'), 'p’ooh_8351b529-6dec-4374-bbcc-30b2cb59847d': ('p’ooh', 'hot.pepper;pimenta')}",espécie de árvore
acõb_f71894c0-8fab-4c50-85f140d22a323e73,"{'atsóm_02a79639-e72e-482a-98fe-e2a3e76d3f81': ('atsóm', 'swim;nadar')}",ura/berno
hɔ:h_f900068e-bcdb-4841-8547ba76b0bd11bf,"{'h’ooh_c95ea861-4c45-4a1a-8ef3-688bec4eb1f7': ('h’ooh', 'canoe;canoa'), 'ho̰:_4113864d-2d85-4f29-909ef8deb4a55024': ('ho̰:', 'inambu pequeno'), 'ho:h_a8ed36ac-b900-49b9-962369d3aa0f1559': ('ho:h', 'fígado')}",virilha
na_fa915d92-ea88-4f0a-9cedef2f7a30fe8e,"{'na_0126d0ce-96ed-408a-bd2866f3a4628410': ('na', 'me.da'), 'na̰:_1d906551-ab54-4157-8e621fd969e9a668': ('na̰:', 'na.qual.de'), 'nʌ_4b7f5948-bdce-4500-aff6a4162c201a27': ('nʌ', 'ainda'), 'na_502c638d-8616-4812-b9667966da16815c': ('na', 'NEG;NEG'), 'nä1_4b7f5948-bdce-4500-aff6-a4162c201a26': ('nä', 'ainda')}",come n.i.
aʃək_fcd2a200-7c82-4ef6-8810d5f7c93bd8fd,"{'atsyg_3d3ca524-9de1-4dbd-b4ff-793114c0a44a': ('atsyg', 'smoke;fumaça'), 'asëëk_a66ea5e8-0c6b-4415-bf0f-ed7c04faaca2': ('asëëk', 'go.up;subir')}",lavrar
adëë_d39b9583-3673-442f-8a80-19cb72795322,"{'ana_e31f4062-bf6c-4316-ba96-271f1e728541': ('ana', 'come;vir'), 'atə:_0d9d214a-224c-47c4-8261fdf54959927f': ('atə:', 'estar.no.fogo'), 'atə:h_7e4715cc-02ed-41de-b7e86d2b30d174ce': ('atə:h', 'estar.caindo')}",lean;encostar
ahỹỹh_f733ec49-2377-44b4-8f60-a93e6a22ff4e,"{'aỹỹh_c99a1e11-f4d3-4fbd-b8e4-ef98dc3ac38b': ('aỹỹh', None), 'ahɨŋ_93bb3cb3-59d5-4623-be9cd38df3e2842d': ('ahɨŋ', 'descer')}",sing.bird;cantar.pássaro
asëëk_a66ea5e8-0c6b-4415-bf0f-ed7c04faaca2,"{'aʃək_fcd2a200-7c82-4ef6-8810d5f7c93bd8fd': ('aʃək', 'lavrar')}",go.up;subir
asëm_dc855a5e-e265-4869-9faa-8947234d666a,"{'atsëm_3e48f310-3d32-4d81-9074-b841d0ae6f78': ('atsëm', 'night;noite'), 'aʃã:m_38063eab-2670-4f78-a5432dcdf1d18be5': ('aʃã:m', 'dançar.no.dabucurí')}",be.arrogant;ser.orgulhoso
asok_3b09d234-1d9d-43fa-8d85-1600b775eff2,"{'atsuuk_7ed2ad67-026d-4534-83c1-b37b8b08324d': ('atsuuk', 'itch;coçar')}",collect.manioc;arrancar.mandioca
asyng_c623ba7c-cc1f-4512-8633-6f2b396b2291,"{'atsyg_3d3ca524-9de1-4dbd-b4ff-793114c0a44a': ('atsyg', 'smoke;fumaça')}",plant.bitter.manioc;plantar.maniva
b&apos;ëëp_61864f59-37ff-4169-92dc-b8034e5db3e3,"{'bə̰:p_61864f59-37ff-4169-92dcb8034e5db3e4': ('bə̰:p', 'Come.here!;Vem!')}",Come.here!;Vem!
bedah_3284c240-33c0-4005-86e4-1121b860752b,"{'benʌŋ_cc9d7f0b-5b7b-4bea-afb4a27edf0f81fd': ('benʌŋ', 'nascer')}",later;mais.tarde
bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32,"{'bʹaah_20a69c66-ccf7-44e3-80f2-9c04da85502d': ('bʹaah', 'tree;árvore'), 'bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëëh', '2PL;2PL'), 'byyh_c6283908-ed9f-4529-ab22-f0a452ed88b6': ('byyh', 'skin;pele'), 'pa:h_5d6b8726-aa64-4b93-9329884a1e4b1af9': ('pa:h', 'passado'), 'bʌ_8df25412-204a-46bc-a7873ef67101e1ce': ('bʌ', 'na.frente'), 'pə:_8eeb53c7-1d25-48da-8b2d51f5314aa792': ('pə:', 'cobra.sp'), 'bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33': ('bə:h', 'suco'), 'bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëh', '2PL;2PL'), 'mäh_63073248-c558-4fc1-8f4c-63527c9e11c7': ('mäh', 'RPT;relatado (abreviação?)')}",suco
bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae,"{'bʹaah_20a69c66-ccf7-44e3-80f2-9c04da85502d': ('bʹaah', 'tree;árvore'), 'mä_2fbb0d64-ddd8-486d-a94a-5e6d3a1db9fc': ('mä', 'ucuqui;ucuqui'), 'bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëëh', '2PL;2PL'), 'byyh_c6283908-ed9f-4529-ab22-f0a452ed88b6': ('byyh', 'skin;pele'), 'pä_f147e3d8-5601-4640-b31b-4fd6d06fa113': ('pä', 'stone;pedra'), 'pa_308fbbfc-68b7-49a4-80eee6c9ed0d5045': ('pa', 'lado'), 'ma_4264a5f5-d297-4c5e-9ce680ae7193474b': ('ma', 'pertences'), 'pa:h_5d6b8726-aa64-4b93-9329884a1e4b1af9': ('pa:h', 'passado'), 'bʌ_8df25412-204a-46bc-a7873ef67101e1ce': ('bʌ', 'na.frente'), 'pə:_8eeb53c7-1d25-48da-8b2d51f5314aa792': ('pə:', 'cobra.sp'), 'bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33': ('bə:h', 'suco'), 'ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a': ('ma', 'make'), 'bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32': ('bëëh', 'suco'), 'mäh_63073248-c558-4fc1-8f4c-63527c9e11c7': ('mäh', 'RPT;relatado (abreviação?)')}",2PL;2PL
bii_fb6c7157-1b9b-4d1b-9926-dcdea3043357,"{'byyh_c6283908-ed9f-4529-ab22-f0a452ed88b6': ('byyh', 'skin;pele')}",breast;seios
biin1_b2e517bb-acfb-4a33-9270-f9596069cab5,"{'bi:n_e6e5bae8-d2ad-412e-b701c994681eb9d6': ('bi:n', 'treat n.i.')}",medicine;remédio
boog_62ca10cf-1f6b-4649-90fa-b022c5c34283,"{'boog1_62ca10cf-1f6b-4649-90fa-b022c5c34283': ('boog', 'bitter.manioc;maniva'), 'buŋ_5748fd7b-1d89-45b1-9f10c880f23bf816': ('buŋ', 'mutuca'), 'bu:k_b60c8d12-f0b8-4e0c-a1aa9a794fc0ebcc': ('bu:k', 'cipó.sp')}",bitter.manioc;maniva
e&apos;ỹỹm_f10c9014-71b7-47c5-94e5-6838e40da1fe,"{'eỹỹm_db33bb76-0902-4cd5-a8db-eb1f7bdaefba': ('eỹỹm', 'fear;ter.medo'), 'eỹỹm2_b7f8608c-1aaa-4014-b04d-968cde2f7f87': ('eỹỹm', 'fear;ter.medo')}",scare;causar.medo
edëng_860a5da2-298a-4c6e-a638-812c28b0d9b4,"{'enʌh_202b8b72-addc-461d-bc6f61c26dcf54fc': ('enʌh', 'têm'), 'edah_ac55eff6-e4fa-45d2-a17d90446273b3f1': ('edah', 'estar.perto')}",greet;comprimentar
ëën_fe7eb662-ab08-4960-beed-46e3474784d5,"{'ỹỹn2_cd68549e-1a6e-4765-94fe-b4d379bdf417': ('ỹỹn', 'mother;mãe'), 'ɨd_81932843-b81d-48e9-988fc34c461ec696': ('ɨd', 'parte.baixa'), 'ə:n_eb201827-9f6d-4018-a8dde4f259bf9839': ('ə:n', 'mother')}",mother.Voc;mãe.Voc
ehab_e92f47c7-413d-4a3d-8c1f-019ff0dd12ed,"{'ehãm_b8594aa4-2eff-46d6-be59-412a2bc8c629': ('ehãm', 'sharp;amolado'), 'ehë̃p_df3af308-6431-4a3e-aea7-e9264917d791': ('ehë̃p', 'grate;ralar')}",scrape.manioc;raspar.mandioca
ej_bb32a683-82cb-4f58-9c43-4bf0196986e9,"{'ehõ_e8d832f6-e4fc-46b0-89fbc0b872c4030f': ('ehõ', 'amarrar')}",all.right;tudo.bem
ër_139ca9bb-450f-4124-8497-3fa5f304fa62,"{'ëër_139ca9bb-450f-4124-8497-3fa5f304fa62': ('ëër', '1PLincl;1PLincl')}",1PLincl;1PLincl
etsaa_7d0273f5-bfcc-4597-943c-39bb22d1dfff,"{'esëëh_41147169-f0ca-4b81-8f59-25f9ea75d1e5': ('esëëh', 'dream;sonhar')}",glue;colar
eỹỹm2_b7f8608c-1aaa-4014-b04d-968cde2f7f87,"{'ehyyb_dafde805-1e00-43a5-a7df-5bb17a060379': ('ehyyb', 'breath;respirar'), 'eỹỹm_db33bb76-0902-4cd5-a8db-eb1f7bdaefba': ('eỹỹm', 'fear;ter.medo'), 'e&apos;ỹỹm_f10c9014-71b7-47c5-94e5-6838e40da1fe': (""e'ỹỹm"", 'scare;causar.medo')}",fear;ter.medo
g&apos;aad_ea94d6c7-c31e-417e-a17f-4f560dc6bffa,"{'kad3_2bb9853a-cde8-48bc-bb30-42d80bf6419d': ('kad', 'pat.uncle;tio paterno'), 'kaat4_2f663e30-e5e2-4436-aa3a-06247ad235b6': ('kaat', 'mat.aunt;tia materna'), 'kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f': ('kaan', 'cacao;cacau'), 'kã̰:d_0e39e610-eab0-434f-95dba602eca2041e': ('kã̰:d', 'terra'), 'gə:t_80dd9aea-7e89-4714-a295f1bddb8ebddb': ('gə:t', 'apertar')}",headwater;cabeçeira
g&apos;aad hẽnh_a823ec1b-7c9e-457a-8b30-7bd4fa76f088,"{'ga̰:d hẽɲ_a823ec1b-7c9e-457a-8b307bd4fa76f089': ('ga̰:d hẽɲ', 'upriver;rio.acima')}",upriver;rio.acima
ganä_fa655317-0893-47e1-90dc-679be954cc94,"{'gada_79da67ca-9ef7-4e25-99343fa80326f1e8': ('gada', 'esperar')}",appear;aparecer
gód_afb44df8-075a-40c9-8eed-b4be294caa89,"{'gód2_afb44df8-075a-40c9-8eed-b4be294caa89': ('gód', 'mat.uncle;tio materno')}",mat.uncle;tio materno
ha1_d8ff5f99-7c38-4ed3-ae5a-ceba827841bf,"{'haa_6a83eb37-c1ab-4dc2-8210-1d9195abca43': ('haa', '1sg.POSS.PL;1sg.POSS.PL'), 'hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576': ('hëë', 'paddle;remo'), 'hʌ̃h_26b4ccbe-7572-4487-af0f51b8571c4cb': ('hʌ̃h', 'tocar flauta; forma marcada'), 'hã_394e29a8-d5e6-4ae4-ab8e521acec8fd7': ('hã', 'DAT')}",REL;REL
hahỹỹh1_c9b7d1df-1bb9-48d2-a71c-af0fdd38ed70,"{'hahɨ̃:h_c9b7d1df-1bb9-48d2-a71caf0fdd38ed71': ('hahɨ̃:h', 'este')}",este
heen n&apos;aa_e00ea0a4-a593-43c3-b339-f3933a66bdca,"{'he:n na̰:_e00ea0a4-a593-43c3-b339f3933a66bdcb': ('he:n na̰:', 'picture;foto')}",picture;foto
hewooj_397db076-cf3b-4301-9885-681cbbd2ec19,"{'hewo:ɲ_397db076-cf3b-4301-9885681cbbd2ec1a': ('hewo:ɲ', 'dry;secar')}",dry;secar
its_ba5295b1-91ab-47fa-aa47-63e8444af756,"{'iʃ_aabbc7a1-8b5c-4a46-a8f8348d31b31614': ('is', 'alone;sozinho')}",DIM;DIM
j&apos;yy_dc5580cb-f66e-4333-9edc-7b10af35d72a,"{'jëë_a0520e71-1c6b-440a-bfb4-073d8767e810': ('jëë', 'peach.palm;pupunha'), 'jɨh_139d6300-9038-4939-9dd29b3662f07316': ('jɨh', 'espécie de pássaro'), 'jə:_2c080526-9fce-432c-a1b147f3bcf43968': ('jə:', 'close'), 'jə:h_d594696f-9f99-4a8a-bf42436ae849f0c6': ('jə:h', 'return n.i.'), 'ji_5c846915-d6fc-437b-8c7d-67cffc4f1362': ('ji', 'one;a.gente')}",son.Voc;filho.Voc
