entry_id,headword,morph_type,pronunciation,variant_of,these_vars,note,sense,date,date_modified
ajäm_a28f3a39-1a03-4329-9382-9bab24145953,ajäm,stem,ʔaʔjʌbm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['1eb1e4d9-e6bc-4cd0-95df-bda85e527332'],2018-03-08T07:17:53Z,2018-07-15T21:38:57Z
ajat_32eac6de-1dac-4fe7-96eb-afb8fdd8a693,ajat,stem,ʔaˈjat,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['d86d7892-a9dd-4711-bde6-a91c478f0b29', '201a34be-a730-4730-86eb-8fc5fe241de4']",2018-07-10T15:39:39Z,2019-12-04T23:38:53Z
ajeet_3d73abe6-662f-4c45-aaa2-b369c35d7215,ajeet,root,aje:t,,"{'jeet_220ffd2f-601c-4037-99e5-b77addc9d924': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",{'bibliography': 'Epps/Obert; Fieldnotes; 2019'},['cd44d40d-2650-453a-b993-291f1a061025'],2019-12-15T23:27:01Z,2019-12-15T23:27:45Z
ajëk2_16710a4a-9594-4632-8d8d-d7a48a08c7a6,ajëk,stem,ajək,"{'fd12d6b3-c50b-4663-b9a9-2ee906245573': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ajëk1_d188f989-00c1-406f-a993-84ae8a95254d,ajëk,stem,ajək,,,{'bibliography': 'SIL 2011'},['fd12d6b3-c50b-4663-b9a9-2ee906245573'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ajëng_2d333399-d440-450e-8037-d42a414085c1,ajëng,stem,ajəŋ,"{'fd12d6b3-c50b-4663-b9a9-2ee906245573': {'type': '_component-lexeme', 'variant-type': 'Singular'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ajóh_abefaf32-c075-4340-95bc-412ed3c9b5bc,ajóh,stem,ajɔh,"{'9b2e3474-7e9b-4165-9907-91fefd1ce14e': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ajooh_6b941ece-fe4f-4d4e-a905-9b463ae697d4,ajooh,stem,ajo:h,,,{'bibliography': 'SIL 2011'},['9b2e3474-7e9b-4165-9907-91fefd1ce14e'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
aju_56ea33aa-145e-4f13-a0ce-5192ec690e52,aju,stem,ʔaˈjuʔ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['aad23cec-165e-476b-982d-1ce2333d251a'],2018-07-27T20:13:24Z,2018-07-27T20:14:09Z
ajuuj_c636872d-4da0-470d-930a-3449077f4643,ajuuj,stem,aˈju:j,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['abf4734a-c5e3-4c9b-b4bf-daef551444aa'],2018-07-15T20:24:06Z,2018-07-15T20:25:12Z
ajʉm_e532759c-75f9-441c-967d-f4322a5dd35c,ajʉm,stem,ʔajəm,,,{'bibliography': 'Weir 1994'},['5bcced76-5457-4249-9dbe-b8dd15796b4f'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
ajyy_df084789-d41c-4e8a-9b94-bded23eaa2d8,ajyy,stem,ajɨ:,"{'a6102523-aca3-4fbb-8d7a-08cf7a87e9fa': {'type': '_component-lexeme', 'variant-type': 'Plural'}, 'aj&apos;yy_ece00d00-4ed6-47ba-9536-ac3be8cafafe': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:50:01Z
akʹuuts_c9e21d27-da30-451c-b986-8b1d12530f77,akʹuuts,stem,akṵ:ɟ,"{'b4be0a8d-cf7e-494d-8e8e-8d6bb5d7e987': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
akä_e3bbdea8-01c6-43f4-bf94-d8fab2822864,akä,stem,akʌ,"{'cb6d47ba-3006-458d-8367-cf3bcadcd4ed': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
akãã_b98e7e00-49af-471c-bb4a-1cbc7265657d,akãã,stem,akã:,,,{'bibliography': 'SIL 2011'},['99df7779-2ec1-4827-a925-dadc899e8c89'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
akaaj_4356d4e1-bb4c-4d50-9e1f-0fd644063bfd,akaaj,stem,ʔaˈka:j,"{'akaaj yb_67407264-1414-46ba-9fff-54a210cc433c': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}",,{'bibliography': 'Fielndotes Epps/Obert; 2018'},['7b2f74a2-1187-430f-883d-bc7461515afc'],2018-09-04T00:05:48Z,2018-09-04T00:08:11Z
akaaj yb_67407264-1414-46ba-9fff-54a210cc433c,akaaj yb,phrase,ʔaˈka:j  ʔɨb˺,,"{'akaaj_4356d4e1-bb4c-4d50-9e1f-0fd644063bfd': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}, 'yb1_be173977-3ad8-4fa1-8f07-e08f165fa2a3': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}",,['07fcc797-e4a0-4b58-9270-c96b85558f1c'],2018-09-04T00:07:58Z,2018-09-04T00:09:52Z
akaja_661cf15c-fe73-4d92-997c-a7572c531f9b,akaja,stem,kaja,"{'51df100f-fdcb-460f-8f6d-932797cc5b68': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2019-12-15T23:03:24Z
akajaa_83922ee0-946f-468f-b13d-bdba82d957ba,akajaa,stem,kaja:,,,{'bibliography': 'SIL 2011'},['51df100f-fdcb-460f-8f6d-932797cc5b68'],2018-03-08T07:17:52Z,2019-12-15T23:05:58Z
akëë_46f2c675-ccd1-4908-8693-cea8ae7dc035,akëë,stem,akə:,,,{'bibliography': 'SIL 2011'},['cb6d47ba-3006-458d-8367-cf3bcadcd4ed'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
akuus_8388b674-a9f9-418b-8a3a-ec5046b448aa,akuus,stem,aku:ʃ,,,{'bibliography': 'SIL 2011'},['b4be0a8d-cf7e-494d-8e8e-8d6bb5d7e987'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ä̃m ỹỹ_374ae5f9-5ac8-48f8-90d8-7c8e0fb479a3,ä̃m ỹỹ,phrase,ʌ̃m ɨ̃:,"{'32600c78-a96b-4def-aa2b-f3c475c42fb6': {'type': '_component-lexeme', 'variant-type': '1S Possessivo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
amaaj_a5a8c5a4-ff77-48be-a14c-a8dd2d196e96,amaaj,stem,,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['084dc0d5-4123-441b-8f4f-fc8204e76ba5'],2018-07-27T22:49:52Z,2018-07-27T22:50:26Z
ana_e31f4062-bf6c-4316-ba96-271f1e728541,ana,stem,ʔaˈnaʔ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['3aca7581-be15-4193-a1e2-d61ef473d34a'],2018-03-08T07:17:53Z,2018-07-09T13:52:30Z
anäng_87bfc426-0444-4acf-b0cd-90d0356238ad,anäng,stem,anʌŋ,"{'95d309a8-a9c1-4233-9460-e9a32e63560f': {'type': '_component-lexeme', 'variant-type': 'Singular'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ä̃nh_9d9c4409-ab43-42d2-9381-3d54485636ca,ä̃nh,stem,ʔʌ̃ɲ,,,,['6a6e4936-71ba-4ebc-8204-0a68661a9b3b'],2019-01-14T03:46:56Z,2019-01-14T03:54:30Z
ä̃nh tug_a6b4dba4-6166-49c8-a046-e79fc35d1442,ä̃nh tug,phrase,ʔʌ̃ɲ tug,"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",,"{'bibliography': 'Epps/Obert; Fieldnotes 2019', 'Note': ""Refers to the brother in law from the sister's brother perspective.""}",['3ae6ec22-3711-45a8-a8cd-75561bba3bf9'],2019-11-15T21:37:05Z,2019-11-15T21:39:51Z
aoot_7a2019e0-f465-4197-8fb1-9a054260d1db,aoot,stem,ʔaˈʔɔ:t˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['d59ed63e-455d-4631-afc4-79845c4db181'],2018-07-09T23:53:19Z,2018-07-09T23:53:56Z
apëëh_6a9e3b06-de1f-422d-a058-053dfc248b66,apëëh,stem,ʔaˈpǝ:h,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['9e115803-4f5c-4b6a-8e46-1329d406801f'],2018-07-27T20:10:59Z,2018-07-27T20:11:40Z
apëëm_7e41cce1-029f-43d8-9624-51e60ee383a2,apëëm,stem,apə:m,,,{'bibliography': 'SIL 2011'},['66506917-c97c-4e7b-8070-11ff24f9304a'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
apug_fcdd071b-d492-4898-9a12-0b068c0c3557,apug,stem,apug,"{'51060597-fcf4-464c-ac0f-33d8484d82f2': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:39:34Z
apuk_b1c2bae7-61bc-4df5-9668-1e1b467b926b,apuk,stem,apuk,,,{'bibliography': 'SIL 2011'},['51060597-fcf4-464c-ac0f-33d8484d82f2'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
arijap_6c8b4bd9-72a1-4a11-888a-1bcf195706d0,arijap,stem,ʔaɾijap̚,,,,['07901d30-bd9e-4ab4-9b44-7b89187e0225'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
arook1_755a9854-5522-45a5-81f3-48a5d642443c,arook,stem,aɾo:k,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['3788e05c-3f9f-4d44-bdbe-902018a84899'],2018-03-22T17:09:23Z,2019-01-14T03:36:18Z
arook2_ea710305-f769-4c35-baa1-8bab2d4e1fde,arook,stem,ʔaɾo:k̚,,,,['1457b1c0-a8bf-46f2-9de5-b473361722b8'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
as&apos;aats_0824071b-53d6-41b3-bab0-0acf2fd799c9,as'aats,root,aʃaʔaɟ,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['226559e8-a537-42fb-b6fb-91c5c5cb10b8'],2019-12-04T23:20:22Z,2019-12-04T23:24:02Z
as&apos;ood_2429c661-7285-4980-b42a-6dab55481b61,as'ood,root,aʃoʔod,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['88f321a5-ebf6-4605-82d3-2f6b711b18ab'],2019-12-15T23:30:27Z,2019-12-15T23:31:41Z
asʹããm_99362fa3-10cc-4f03-a0ce-6e14fa37d7c0,asʹããm,stem,aʃã̰:m,"{'2d320eec-efb1-4489-8abf-fbe5892aae3f': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
asʹëëg_071fd2b5-c8ec-405b-a840-71a0419d0870,asʹëëg,stem,aʃə̰:g,"{'1681b58c-d028-4b6c-af21-833f4abef2ce': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
asʹoob_f12910bc-5840-465c-a9f7-213f9742fa53,asʹoob,stem,aʃo̰:b,"{'ff3c1d3f-d6c2-41ac-97d2-91bfeff55db5': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:39:54Z
asʹoop_71c0e137-a8b7-42b8-9ae2-97f2f748b234,asʹoop,stem,aʃo̰:p,"{'ff3c1d3f-d6c2-41ac-97d2-91bfeff55db5': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
asããm_38063eab-2670-4f78-a543-2dcdf1d18be4,asããm,stem,aʃã:m,,,{'bibliography': 'SIL 2011'},['2d320eec-efb1-4489-8abf-fbe5892aae3f'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
asëëk_a66ea5e8-0c6b-4415-bf0f-ed7c04faaca2,asëëk,stem,ʔaˈʃǝ:k˺,,,{'bibliography': 'SIL 2011; Fieldnotes Epps/Obert; 2018'},"['1681b58c-d028-4b6c-af21-833f4abef2ce', '04b58e53-7901-410f-858e-a66532911367']",2018-03-08T07:17:53Z,2020-01-24T01:30:10Z
asëg_ac8f4d84-5780-4b14-8da3-43c75e21035c,asëg,stem,aʃəg,"{'eb187c04-7756-44a9-86b1-418b964a01dd': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
asëk_fcd2a200-7c82-4ef6-8810-d5f7c93bd8fc,asëk,stem,aʃək,,,{'bibliography': 'SIL 2011'},['eb187c04-7756-44a9-86b1-418b964a01dd'],2018-03-08T07:17:52Z,2018-07-09T13:50:54Z
asëm_dc855a5e-e265-4869-9faa-8947234d666a,asëm,root,a'ʃəm,,,{'bibliography': 'Epps/Obert; Fieldwork 2019'},['fa048f7f-0e49-47d8-af8d-e5f45ec6051e'],2020-01-08T15:20:52Z,2020-01-08T15:21:58Z
asog_87882610-dbd6-4886-8420-10e5264fbfd6,asog,stem,aʃog,"{'5e258d04-075c-4fb5-96a5-c8798ff6952f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
asok_3b09d234-1d9d-43fa-8d85-1600b775eff2,asok,stem,aʃok,,"{'sok_e4291635-cb02-4a7d-b79d-3a8216aa1e82': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}","{'bibliography': 'Epps/Obert; Fieldnotes; 2019, SIL 2011'}",['5e258d04-075c-4fb5-96a5-c8798ff6952f'],2018-03-08T07:17:53Z,2019-11-21T21:21:28Z
asooh_045c762b-0b2e-4233-a013-7e921270d050,asooh,stem,ʔaˈʃo:h,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['49d89e7e-ca3b-4eaf-970c-5112be5fc622'],2018-03-08T07:17:53Z,2018-07-10T16:00:26Z
asõõnh_d8625861-b01b-44af-93d5-88d49e688367,asõõnh,stem,aʃõ:ɲ,"{'esõõnh_e7932464-4a1c-406d-9424-b009ca00ab40': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,{'bibliography': 'SIL 2011'},,2018-03-23T05:05:47Z,2018-06-20T01:46:10Z
asoop_fb0ac1ce-3487-4841-8c1e-1d831b4bedc9,asoop,stem,aʃo:p,,"{'ʔaʃoːp_db2e58e0-1b35-4b39-9593-40e2679f821f': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'subir do porto'}}","{'bibliography': 'Epps/Obert; Fieldnotes 2019, SIL 2011'}",['ff3c1d3f-d6c2-41ac-97d2-91bfeff55db5'],2018-03-08T07:17:52Z,2019-11-21T21:20:50Z
asung_5eb52b6b-ef0f-4d9d-aca8-90a2eb3d10dd,asung,stem,aʃuŋ,"{'c53f2fbb-8c11-46bf-980a-49a8c5d51bd7': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
asuu_844f59f2-271d-44ac-98c6-25f13b1b75cf,asuu,stem,aʃu:,,,{'bibliography': 'SIL 2011'},['c53f2fbb-8c11-46bf-980a-49a8c5d51bd7'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
asyng_c623ba7c-cc1f-4512-8633-6f2b396b2291,asyng,root,aʃɨŋ,,"{'syy_b38cc436-4e22-47f3-b125-5e562663c1f6': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}, 'syng_b5be77fa-beec-4537-9487-b41368760940': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}, 'syyh_cf60c370-545f-49d8-9d75-c43de0dcbcbc': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",{'bibliography': 'Epps/Obert; fieldnotes 2019'},['a9fda427-7afb-4ae7-88c6-ab4f28244c09'],2019-11-05T16:12:51Z,2019-11-05T16:15:01Z
atʹëëg_134f1576-46ff-42aa-b2a7-0331f238570a,atʹëëg,stem,atə̰:g,"{'1d032139-a1cb-4d8f-ae92-69319e340357': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
atä_bea2f230-58cd-4dad-b1ce-8c45fb65e026,atä,stem,atʌ,"{'atëë_0d9d214a-224c-47c4-8261-fdf54959927e': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-27T02:57:14Z,2018-06-20T01:46:10Z
atë_f220b4c8-df69-4f7d-bdce-35307c815909,atë,stem,atə,"{'atëëh_7e4715cc-02ed-41de-b7e8-6d2b30d174cd': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-27T02:57:49Z,2018-06-20T01:39:55Z
atëë_0d9d214a-224c-47c4-8261-fdf54959927e,atëë,stem,atə:,,"{'atä_bea2f230-58cd-4dad-b1ce-8c45fb65e026': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",{'bibliography': 'SIL 2011'},['2903a35a-dc21-4dd6-a722-910e841f93f6'],2018-03-27T02:56:56Z,2018-06-20T01:46:10Z
atëëd1_95b72b78-8ccd-4c61-a213-45127865783a,atëëd,stem,atə:d,,,{'bibliography': 'SIL 2011'},['a43f239c-e7dd-4388-bfe2-b10029dae56e'],2018-03-08T07:17:53Z,2019-01-14T03:36:18Z
atëëd2_d301533a-4748-4f8d-bbfc-ef485aae93c3,atëëd,stem,ʔatə:d̚,,,,['ecea21e5-7367-4762-bd5c-6881a835e7d5'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
atëëh_7e4715cc-02ed-41de-b7e8-6d2b30d174cd,atëëh,stem,atə:h,,"{'atë_f220b4c8-df69-4f7d-bdce-35307c815909': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",{'bibliography': 'SIL 2011'},['16134e8b-c30e-4f5d-9ae5-02f30c6f29a6'],2018-03-27T02:54:27Z,2018-06-20T01:46:10Z
atëëk_e4926732-ea43-4a15-986d-9d6de8130da2,atëëk,stem,atə:k,,,{'bibliography': 'SIL 2011'},['1d032139-a1cb-4d8f-ae92-69319e340357'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
atii_37d2c4ff-b244-43f3-a4ff-6b40b6697c71,atii,stem,ati:,"{'null': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
atón_bc968ce0-9509-4ec9-b8d1-a524b3bef356,atón,stem,atɔn,,,{'bibliography': 'SIL 2011'},['a7ee66be-0850-4c03-875b-74123fd737e3'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
atsëë_e8b38791-7aed-416c-b546-7186f67846fa,atsëë,root,ʔaˈtʃ’ǝ:,,,,['06d120ab-2347-4342-8825-84f7f0790cfc'],2019-12-13T13:55:39Z,2019-12-13T13:56:39Z
atsëm_3e48f310-3d32-4d81-9074-b841d0ae6f78,atsëm,stem,ʔaˈtʃ’ǝbm,,,{'bibliography': 'SIL 2011; Fieldnotes Epps/Obert; 2018'},['6477dcb2-a559-4f61-96b5-a8d8a8772f12'],2018-03-08T07:17:53Z,2018-07-07T17:45:23Z
atsõb_f71894c0-8fab-4c50-85f1-40d22a323e72,atsõb,stem,aɟõb,,,{'bibliography': 'SIL 2011'},['c22a5392-61c4-45d1-bfa5-9c4d0a17ba06'],2018-03-22T22:54:14Z,2018-06-20T01:46:10Z
atsóm_02a79639-e72e-482a-98fe-e2a3e76d3f81,atsóm,stem,ʔaˈɉ’ɔbm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['4bcb3e10-ba0a-4e58-8984-5b1a542a42f6'],2018-07-10T23:19:31Z,2018-07-10T23:20:01Z
atsuuk_7ed2ad67-026d-4534-83c1-b37b8b08324d,atsuuk,stem,ʔaˈtʃ’u:k˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['03a706b5-ef04-420c-8fb2-379d85310c4d'],2018-07-15T20:43:02Z,2018-07-15T20:43:59Z
atsyg_3d3ca524-9de1-4dbd-b4ff-793114c0a44a,atsyg,stem,ʔaˈtʃɨg˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['5c4087cc-f303-484d-aa07-5c1b30efbcae'],2018-07-08T16:58:43Z,2018-07-08T16:59:17Z
atsyyt_e18b9c42-e5b3-43c4-becd-492915a3d5ec,atsyyt,root,atʃɨ:t,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['9479b433-c5d6-4db9-9f87-fa629fae7ea4'],2019-12-15T23:20:25Z,2019-12-15T23:21:35Z
aw’yy_3e061932-3d4a-46c8-9c3e-0879bbb207aa,aw’yy,stem,ʔaˈwɨʔɨʔ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['384ceb20-ad1e-49e0-9735-8dae2ec53394'],2018-07-08T17:00:00Z,2018-07-08T17:00:50Z
aw’yy nuuh_c4e8f44d-6deb-45e8-87ca-8a86b31912eb,aw’yy nuuh,phrase,aˈwɨʔɨʔ nu:h,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['dbe0e39f-6614-48f0-a4f3-ebb77b6d2798'],2018-07-15T20:25:53Z,2018-07-15T20:26:42Z
awʹẽẽn_a22c479e-38d0-468c-b169-fd203006e2ce,awʹẽẽn,stem,awḛ̃:n,"{'2cdcf756-2f7e-43bd-9bb9-a85978065686': {'type': '_component-lexeme', 'variant-type': 'Habitual'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
awʹëënh_d154c3a3-1087-4193-8222-fe3e794662eb,awʹëënh,stem,awə̰:ɲ,"{'af14f041-4eb0-4cc5-a2b4-4eca984911d4': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
awʹõõj_787ee2a4-05a5-4f61-8dd9-caf10e842f21,awʹõõj,stem,awõ̰:j,"{'4f76dc7a-9fac-42a8-9cd2-fb8537beadf1': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
awʹyy_c7d163a6-e5e2-430a-86e3-739acf52b061,awʹyy,stem,awɨ̰:,,,{'bibliography': 'SIL 2011'},['61a0b097-3b31-49ec-8bfc-fb26a9a9403b'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
awʹyyt_28c22592-67e2-46c3-98ea-6d35223f6419,awʹyyt,stem,awɨ̰:t,,,{'bibliography': 'SIL 2011'},['0f54e79a-55e6-42a4-8d23-a909fd2bb52f'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
awa_81084abe-5872-41b3-bb65-8b687a3b00a1,awa,stem,awa,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['69e7fa0a-9e80-485b-b1e1-85464f8b716e'],2018-03-08T07:17:52Z,2018-07-10T00:23:13Z
awaal_39fa617f-734d-4d5e-866c-120030def907,awaal,stem,,"{'awaar_7941eab2-6521-4894-ab06-a769c7e59eba': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; dog'}}",,,,2018-06-20T01:56:33Z,2018-06-20T01:57:13Z
awaar_7941eab2-6521-4894-ab06-a769c7e59eba,awaar,stem,ʔawa:ɾǝ,,"{'ʔawaɾ_02cfa92b-6ede-4498-a37c-7f6ef21e91b0': {'type': '_component-lexeme', 'variant-type': 'Barbosa', 'summary': 'cachorro'}, 'awaal_39fa617f-734d-4d5e-866c-120030def907': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; dog'}}",{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['f29f17fb-2c81-400d-8bb4-f183d2ff5369'],2018-03-08T07:17:53Z,2018-07-27T20:46:42Z
awad3_62a55d3c-fa39-4a7a-8dbf-01f9b2c196bd,awad,stem,ʔawad̚,,,,['b1f945c8-cc42-4ca1-afb2-a904de7bd4f5'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
awad1_62af62ce-e032-4079-87dd-c24ef0653b3d,awad,stem,ʔawad,,,{'bibliography': 'Weir 1990; Weir 1994; Martins 2005'},['c450b8da-5ae2-4d74-b02b-6159d9ad6a32'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
awad2_89445911-1a22-4be0-8351-b396b535c72a,awad,stem,,"{'c450b8da-5ae2-4d74-b02b-6159d9ad6a32': {'type': '_component-lexeme', 'variant-type': 'Spelling Variant', 'summary': 'Martins 2005; onça'}}",,,,2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
awän_16edbafa-9f23-4587-bd92-330bd1726f90,awän,stem,ʔaˈwʌdn,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['b9e2ce71-7e64-4bc5-a0f2-5a4e97d81265'],2018-07-27T20:07:05Z,2018-07-27T20:09:10Z
awäng_bf428c83-f99e-46c5-9eda-3733b60a7d09,awäng,stem,ʔaˈwʌgŋ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['e41ae2a7-355a-4b2e-9a7c-0063e3aec580'],2018-07-10T11:41:26Z,2018-07-10T12:14:24Z
awänh_e47da50d-5c62-4eec-b99a-3bea55c9fa4d,awänh,stem,awʌɲ,"{'af14f041-4eb0-4cc5-a2b4-4eca984911d4': {'type': '_component-lexeme', 'variant-type': 'Causativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
awas_a6203a13-3843-4ad1-87a4-8df273641d0a,awas,stem,ʔawaʃ,,,,['56b8a4f3-9b5e-4bd6-be92-4fd601ead5cc'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
awät_94af7d8a-ba5e-4b2b-9ef7-cfa69923b978,awät,stem,ʔaˈwǝt˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['2c08905d-ed34-4bce-a5d7-9819044844bd', '36e6ef46-3bde-4e2b-b316-156547409325']",2018-03-08T07:17:53Z,2018-07-10T23:40:02Z
awaʔ_92c6bcbe-6618-4d87-9e3f-b3f982cce9d9,awaʔ,stem,,"{'null': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'comer (pl awa̰ːʔ)'}}",,,,2018-06-20T02:01:05Z,2018-07-10T00:23:32Z
awëë_5f29ef42-d977-431b-b92e-22c38ee3a8cc,awëë,stem,awə:,"{'awëh_ad9e6c80-0862-401d-9958-6bba1d783910': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-22T16:44:02Z,2020-01-22T21:24:34Z
